信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,安徽含山县皖江麻油有限公司 ,巴南区久久购物超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,重庆吴滩农业服务有限公司 ,酉阳县佳兴购物中心 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,成都乡王食品有限公司 ,罗瑞 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,芝麻油,兴龙达小磨纯芝麻油,食用油脂及其制品-->食用植物油,四川宜宾百年康生物科技有限公司 ,九龙坡区张翔翔食品经营部 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,古丈县红太 阳天天见超 市 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,湖南省长康 实业有限责 任公司 ,花垣县顺天 福超市 ,2021-03-25,,,,,,,合格,国内监督抽查(湖南市场监管局),2021-03-25,
食品伙伴网,味精,源本先99度味精,调味品-->味精,无锡市太湖调味食品有限公司 ,靖江市副采吉麦隆超市有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,至味园味精,调味品-->味精,太仓市欣发食品有限公司 ,洪泽大润发商业有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,无盐味精,调味品-->味精,南通大老鲜调味食品厂 ,江都区大桥镇驰云百货超市 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,兴化市百菜鲜调味料厂 ,扬中市三茅街道陈兆祥食品店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,稻花纯味精,调味品-->味精,宿迁市康家乐调味食品厂 ,洪泽县高良涧桂蓉干货店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精（加盐味精）,调味品-->味精,重庆飞亚实业有限公司 ,北京市平顺大红果餐饮有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,味精,红梅味精,调味品-->味精,沈阳红梅食品有限公司　 ,北京雅兴余香食品店 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,味精,红梅味精,调味品-->味精,沈阳红梅食品有限公司　 ,北京乐哈福超市 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,味精,味精,调味品-->味精,广州奥桑味精食品有限公司 ,北京荣德轩餐饮有限责任公司 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,味精,味精,调味品-->味精,山东金旦旦食品有限公司 ,文登区恒利商行 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,谷氨酸钠(味精)(分装),调味品-->味精,济南康宏食品有限公司 ,德州经济技术开发区宝健百货超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,菱花味精,调味品-->味精,梁山菱花生物科技有限公司 ,寒亭区沃福百货超市（中百超市加盟店） ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,味精,调味品-->味精,山东阜丰发酵有限公司 ,临沭县土产杂品商贸有限责任公司周庄店 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司 ,台儿庄区康宁路贾超蔬果超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,味精,调味品-->味精,梁山菱花生物科技有限公司　 ,青岛十八家家悦超市有限公司同安路店 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,味精,味精,调味品-->味精,太仓市欣发食品有限公司 ,宿迁润良商业有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,莲花健康产业集团股份有限公司（原河南莲花味精股份有限公司） ,南京市第一中学 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,鲜吉多纯味精,调味品-->味精,江苏味佳食品有限公司 ,无锡悦家商业有限公司宝龙店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,鲜吉多纯味精,调味品-->味精,江苏味佳食品有限公司 ,无锡悦家商业有限公司宝龙店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,廊坊梅花调味食品有限公司 ,徐州市贾汪美嘉惠商贸有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,安徽皇厨食品有限公司 ,东海县安峰镇业达超市 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,梁山菱花生物科技有限公司 ,东海县双店镇李丹阳超市 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,常州市佳美味精厂 ,阜宁县广源飞牛超市有限公司 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,谷氨酸钠（味精）（分装）,调味品-->味精,兴化市源泉食品有限公司 ,阜宁县陈集鸥特福购物中心 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,莲花健康产业集团股份有限公司（原河南莲花味精股份有限公司）　 ,江苏谊品弘苏科技有限公司南京黑龙江路分公司 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,99味精,调味品-->味精,库尔勒丰华食品有限公司 ,库尔勒丰华食品有限公司 ,2021-03-17,,,,,,,合格,国内监督抽查(新疆市场监管局),2021-03-17,/
食品伙伴网,味精,加盐味精,调味品-->味精,沈阳红梅食品有限公司　 ,北京张玉刚粮油店 ,2021-03-19,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-19,
食品伙伴网,味精,味精,调味品-->味精,无锡市九鼎食品有限公司 ,靖江市顺平好又多超市加盟店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精（谷氨酸钠≥99%）,调味品-->味精,江苏味门食品有限公司 ,启东市利群时代超市有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,南通天字贸易有限公司 ,东台新合作商贸连锁有限公司经三北路超市 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,醇•味精,调味品-->味精,江苏百味醇食品科技有限公司 ,东台新合作商贸连锁有限公司经三北路超市 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,味精,味精,调味品-->味精,莲花健康产业集团股份有限公司 （原河南莲花味精股份有限公司） ,连云港市厚鼎实业有限公司 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,江苏赛奥生化有限公司 ,如皋市丁堰镇桂琴食品店 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,无盐味精,调味品-->味精,梁山菱花凯鲜食品有限责任公司 ,如皋市思必得超市 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,菊花味精,调味品-->味精,张家港市新菊味精有限公司 ,如皋市思必得超市 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司（分装）　 ,盐城市城南新区优十超市 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司无锡分公司 ,徐州市铜山区柳新供销合作社 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,味精,味精,调味品-->味精,江苏赛奥生化有限公司 ,如皋市石庄镇沿河北路56号程凤伟 ,2021-03-12,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-12,/
食品伙伴网,陈醋,水塔老陈醋【酿造食醋】,调味品-->食醋,山西水塔醋业股份有限公司 ,黑龙江永辉超市有限公司哈西万达店 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,东湖老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司　 ,黑龙江永辉超市有限公司哈西万达店 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,山西好运来醋业有限公司 ,左伟宏 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,山西陈醋（酿造食醋）,调味品-->食醋,山西清徐进财醋业有限公司 ,云阳县小江妹副食店 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,6度精酿老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司 ,中百仓储超市有限公司重庆分公司木耳店 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,晋霸乔家老陈醋（酿造食醋）,调味品-->食醋,山西•清徐县磊康醋业有限公司 ,重庆市众缘生态种养殖股份合作社水井湾分社 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,山西生福醋业有限公司 ,万州区沪万市场黄琼副食店 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,6º老陈醋（酿造食醋）,调味品-->食醋,山西辰洪百味食品有限公司　 ,万州区王家坡正街丰年副食经营部 ,2021-03-25,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-25,
食品伙伴网,陈醋,水塔陈醋【酿造食醋】,调味品-->食醋,山西水塔醋业股份有限公司 ,北京张力旺粮油店 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,陈醋,水塔陈醋【酿造食醋】,调味品-->食醋,山西水塔醋业股份有限公司 ,北京市平顺大红果餐饮有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,陈醋,水塔陈醋【酿造食醋】,调味品-->食醋,山西水塔醋业股份有限公司 ,北京荣德轩餐饮有限责任公司 ,2021-03-26,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-26,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,山西清徐进财醋业有限公司 ,奉节县欧祥副食平价超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,陈醋,老陈醋(酿造食醋),调味品-->食醋,山西清徐进财醋业有限公司 ,奉节县发华超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,陈醋,贯中山西陈醋（酿造食醋）,调味品-->食醋,山西水塔醋业股份有限公司 ,云阳县天天见商贸有限公司 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,陈醋,正弘德陈醋,调味品-->食醋,齐齐哈尔农垦正弘德食品有限公司 ,甘南县鑫四季果蔬超市 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,陈醋(酿造食醋),调味品-->食醋,哈尔滨正阳河调味食品有限公司 ,建华区宜买佳综合超市 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,东湖袋陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司 ,哈尔滨新世纪家得乐商贸有限公司远东店 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,搜厨陈醋(酿造食醋),调味品-->食醋,清徐县奥林醋业有限公司 ,绥化市北林区二环毅购食品超市 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,四明楼陈醋(酿造食醋),调味品-->食醋,晋中开发区四明楼陈醋厂 ,绥化市北林区金元丰调料食杂批发部 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,山西陈醋,调味品-->食醋,山西恒顺老陈醋有限公司 ,北京华联综合超市股份有限公司哈尔滨第五分公司 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,6º老陈醋（酿造食醋）,调味品-->食醋,山西辰洪百味食品有限公司　 ,江津区碧森食品经营部 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,渊源山西陈醋（酿造食醋）,调味品-->食醋,山西清徐金华醋业有限公司 ,江津区白沙镇周忠华食品店 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,山西陈醋（酿造食醋）,调味品-->食醋,清徐县溢美源醋业有限公司 ,江北区安璇食品经营部 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,山西生福醋业有限公司 ,渝北区樊代兵副食店 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,太和年老陈醋（酿造食醋）,调味品-->食醋,山西御膳坊醋业有限公司 ,北京山海缘商贸有限公司 ,2021-03-19,,,,,,,合格,国内监督抽查(北京市场监管局),2021-03-19,
食品伙伴网,陈醋,镇江陈醋,调味品-->食醋,丹阳市恒泉醋业有限公司 ,宿迁市湖滨新城雪花购物广场 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,陈醋,三年陈酿东湖老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司 ,宿迁润良商业有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,陈醋,紫林老陈醋 食醋,调味品-->食醋,山西紫琳醋业股份有限公司 ,利群时代商贸有限公司连云港市巨龙南路店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,陈醋,紫林老陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司 ,利群时代商贸有限公司扬州店 ,2021-03-24,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-03-24,/
食品伙伴网,陈醋,紫林陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司 ,鸡西市鸡冠区新百客超市福兴天地店 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,新疆枣尚好枣果业科技开发有限公司 ,新疆枣尚好枣果业科技开发有限公司 ,2021-03-17,,,,,,,合格,国内监督抽查(新疆市场监管局),2021-03-17,/
食品伙伴网,陈醋,老陈醋(酿造食醋),调味品-->食醋,四川成都天德利实业发展有限公司 ,荣昌区荣隆镇李岭副食店 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,来福老陈醋（酿造食醋）,调味品-->食醋,山西来福老陈醋股份有限公司 ,渝北区世纪田园副食店 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,太原市清徐县玉皇醋厂 ,巴南区丰盛镇李德胜副食店 ,2021-03-19,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-19,
食品伙伴网,陈醋,山西陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司　 ,加格达奇区佰亿农贸超市 ,2021-03-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-03-25,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,山东亿泰粮油食品有限公司 ,菏泽开发区剑兴百货超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,沂水正基制粉有限公司 ,沂水县金誉百货超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,夏津县振兴面粉有限公司 ,夏津县王秀云大米经营店 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,菏泽市天然雪食品有限公司 ,菏泽市定陶区万多超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,济宁化龙农庄面粉有限公司 ,菏泽市定陶区全家福购物中心 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",麦芯粉小麦粉,粮食及其制品-->小麦粉,烟台百瑞佳面粉有限公司　 ,东营利群超市有限公司 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉(水饺粉),粮食及其制品-->小麦粉,滕州市北大仓面粉有限公司 ,滕州市鲍沟佳家超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉(特精粉),粮食及其制品-->小麦粉,中国 滕州市北大仓面粉有限公司 山东 ,滕州市鲍沟佳家超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,益海嘉里（沈阳）粮油食品工业有限公司 ,单县万德福购物广场有限公司 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,滨州腾祥面业有限公司 ,滨州市滨城区真诚购物超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",麦芯自发粉(小麦粉),粮食及其制品-->小麦粉,河南省雪健实业有限公司 ,渝北区普旺超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",家用小麦粉,粮食及其制品-->小麦粉,延津克明面粉有限公司 ,重庆市武隆区栈鑫百货超市有限公司五龙城分公司 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",麦芯多用途粉（小麦粉）,粮食及其制品-->小麦粉,河南莲花面粉有限公司 ,万州区百安坝碧水副食店 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,菏泽市天然雪食品限公司 ,菏泽市牡丹区艺杭超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,兰陵县惠营面粉有限公司 ,河东和美超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,山东瑞祥面粉有限公司 ,宁津县旺诚超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新泰市新禹面粉有限责任公司 ,新泰楼德镇双木超市 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",雪花粉(小麦粉),粮食及其制品-->小麦粉,新泰市盛达面粉有限责任公司 ,新泰市万家乐购物广场 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新泰市盛源面业有限公司 ,泰安双龙商贸集团有限责任公司 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新泰市盛达面粉有限责任公司 ,新泰市万家乐购物广场 ,2021-03-30,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-30,
食品伙伴网,"小麦粉,小麦",河套雪（小麦粉）,粮食及其制品-->小麦粉,内蒙古恒丰食品工业(集团)股份有限公司 ,沃尔玛（河北）商业零售有限公司邢台中兴东大街分店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",信誉楼小麦粉,粮食及其制品-->小麦粉,黄骅市天宝面粉有限公司 ,枣强信誉楼百货有限公司 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,大城县南赵扶平伟小卖部 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,大城县南赵扶平伟小卖部 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",麦芯多用途粉（小麦粉）,粮食及其制品-->小麦粉,河南莲花面粉有限公司 ,沙坪坝区学而思副食百货超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",麦芯自发粉（自发小麦粉）,粮食及其制品-->小麦粉,延津克明面粉有限公司 ,云阳县爱心慈善超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",家用小麦粉,粮食及其制品-->小麦粉,河南久久农业科技股份有限公司卧龙分公司 ,永清县城内鸿润鲜生超市 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",金特精高筋小麦粉,粮食及其制品-->小麦粉,五得利集团雄县面粉有限公司 ,永清县城内鸿润鲜生超市 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,临城县腾达面业有限公司 ,临城县兄妹商厦 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",蛋糕用小麦粉,粮食及其制品-->小麦粉,包头宏基面粉有限公司 ,衡水吉美超市有限责任公司吉美购物广场榕花店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,益海嘉里（沈阳）粮油食品工业有限公司 ,沃尔玛（河北）商业零售有限公司邢台中兴东大街分店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,延津克明面粉有限公司　 ,沃尔玛（河北）商业零售有限公司邢台中兴东大街分店 ,2021-03-26,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,德州鑫达制粉有限公司 ,万州区北山何启芬食品经营店 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,"小麦粉,小麦",家用小麦粉,粮食及其制品-->小麦粉,延津克明面粉有限公司 ,重庆市开州区好宜多超市 ,2021-03-29,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-03-29,
食品伙伴网,淀粉,玉米淀粉(分装),淀粉及淀粉制品-->淀粉,济宁康鸿食品有限公司 ,曹县磐石街道信洲美副食超市 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,沧州市华海顺达粮油调料有限公司 ,巨野县佳和购物有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,峪林村玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,淄博市淄川峪林调味食品厂 ,银座集团股份有限公司菏泽银座商城 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,济南康宏食品有限公司　 ,菏泽市牡丹区建明超市 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,沧州市华海顺达粮油调料有限公司⠀ ,菏泽市定陶区万多超市 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,地瓜淀粉,淀粉及淀粉制品-->淀粉,青州市恒宇食品厂 ,单县玖方购物广场 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,淀粉（分装）,淀粉及淀粉制品-->淀粉,山东美亿天食品有限公司 ,单县乐易购时代购物中心 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,食用豌豆淀粉,淀粉及淀粉制品-->淀粉,山东金怡神糖业有限公司　 ,山东大润民生活广场有限公司 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,食用地瓜淀粉（分装）,淀粉及淀粉制品-->淀粉,临沂市新展食品有限公司 ,郯城县北关便利店 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
食品伙伴网,淀粉,红薯淀粉（分装）,淀粉及淀粉制品-->淀粉,温县源汇调味食品有限公司(分装) ,临沂金果润橙商贸有限公司义堂分公司 ,2021-03-24,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-24,
