信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,衡水市昌盛食用植物油有限公司,衡水市昌盛食用植物油有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,芝麻油,正张香油（传统小磨芝麻油）,食用油脂及其制品-->食用植物油,廊坊正张食用油有限公司,廊坊正张食用油有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,上海淘大食品有限公司,合肥悦家商业有限公司马鞍山湖东店,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,芝麻油,纯芝麻油,食用油脂及其制品-->食用植物油,来安县半塔麻油厂,来安县半塔麻油厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,芝麻油,黑芝麻油,食用油脂及其制品-->食用植物油,涡阳县华玉芝麻有限公司,涡阳县华玉芝麻有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新源县新康粮油加工厂,新源县新康粮油加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,昭苏县振宏面粉厂,昭苏县振宏面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,特克斯县诚信面粉厂,特克斯县诚信面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,昭苏县振宏面粉厂,昭苏县振宏面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,昭苏富康粮油加工厂,昭苏县富康粮油加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,特克斯县诚信面粉厂,特克斯诚信面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,昭苏富康粮油加工厂,昭苏县富康粮油加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新源县新康粮油加工厂,新源县新康粮油加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新源县则克台康利面粉加工厂,新源县则克台康利面粉加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,伊犁双武面粉有限公司,伊犁双武面粉有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,伊犁双武面粉有限公司,伊犁双武面粉有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",河套牌雪花粉(小麦粉）,粮食及其制品-->小麦粉,内蒙古恒丰食品工业（集团）股份有限公司,黑龙江永辉超市有限公司大庆万达广场店,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",天然小麦粉,粮食及其制品-->小麦粉,宝鸡扶风雪马面粉厂,兰州市城关区华祥粮油经营部,2015-02-27,,,过氧化苯甲酰,,0.19g/kg,非法添加,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,"小麦粉,小麦",奇麦特麦芯粉（小麦粉）,粮食及其制品-->小麦粉,新疆奇台八一面粉有限责任公司,新疆奇台八一面粉有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",奇麦特雪花粉（小麦粉）,粮食及其制品-->小麦粉,新疆奇台八一面粉有限责任公司,新疆奇台八一面粉有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,奇台县新世纪有限责任公司,奇台县新世纪有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新疆天山面粉（集团）有限责任公司,新疆天山面粉（集团）奇台有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,奇台县新世纪有限责任公司,奇台县新世纪有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新疆天山面粉（集团）有限责任公司,新疆天山面粉（集团）奇台有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新疆塔城裕民县新裕面粉厂,裕民县新裕面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",华丰通用系列小麦粉,粮食及其制品-->小麦粉,焉耆县华丰面粉厂,焉耆县华丰面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",明有小麦粉,粮食及其制品-->小麦粉,焉耆县十号渠面粉厂,焉耆县十号渠面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新疆天佳粮油有限责任公司,新疆天佳粮油有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,新疆天佳粮油有限责任公司,新疆天佳粮油有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,霍城县阳光面粉厂,霍城县阳光面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,霍城县阳光面粉厂,霍城县阳光面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,哈密市回城乡绿雪面粉加工厂,哈密市回城乡绿雪面粉加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,哈密市陶家宫乡八户面粉厂,哈密市陶家宫八户面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",科克提坎小麦粉,粮食及其制品-->小麦粉,库车县比西巴格乡科克提坎买买提·司马义面粉厂,库车县比西巴格乡科克提坎买买提·司马义面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,奇台县新世纪有限责任公司,阜康市宜佳超市,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,阜康市瑞河粮油工贸有限责任公司,阜康市宜佳超市,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",良霸特制一等小麦粉,粮食及其制品-->小麦粉,新疆阿克苏新鑫面粉有限责任公司,阿克苏新鑫面粉有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",全福系列拉条子小麦粉,粮食及其制品-->小麦粉,阿克苏市全福面粉厂,阿克苏市全福面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",飞达小麦粉,粮食及其制品-->小麦粉,阿克苏市飞达面粉厂,阿克苏市飞达面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,"小麦粉,小麦",全福小麦粉,粮食及其制品-->小麦粉,阿克苏市全福面粉厂,阿克苏市全福面粉厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,生粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,武汉汉高食品有限公司,武汉汉高食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,纯豆银丝粉（淀粉制品）,淀粉及淀粉制品-->淀粉,广汉市三水鑫源粉丝厂,广汉市三水鑫源粉丝厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,纯豆银丝粉（淀粉制品）,淀粉及淀粉制品-->淀粉,广汉市三水鑫源粉丝厂,广汉市三水鑫源粉丝厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,成都市良兴食品有限公司,成都市良兴食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,粉条（淀粉制品）,淀粉及淀粉制品-->淀粉制品,射洪县万林粉丝厂,射洪县万林粉丝厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,土豆淀粉,淀粉及淀粉制品-->淀粉,陕西省西安香再来调味品厂,吴忠市三郎果蔬配送中心（有限公司）,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,淀粉,淀粉及淀粉制品-->淀粉,牡丹江市永泰食品有限公司,宁安市傲矫龙超市有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,山东香驰健源生物科技有限公司,山东香驰健源生物科技有限公司,2015-02-27,,,霉菌,,190CFU/g,≤100CFU/g,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,淀粉,粉条（淀粉制品）,淀粉及淀粉制品-->淀粉制品,禹州市红昌薯制品有限公司,禹州市红昌薯制品有限公司,2015-02-27,,,铝,,202mg/kg,≤200mg/kg,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,淀粉,粉条（淀粉制品）,淀粉及淀粉制品-->淀粉制品,禹州市丰乐薯制品有限公司,禹州市丰乐薯制品有限公司,2015-02-27,,,铝,,211mg/kg,≤200mg/kg,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,山东高密华圆糖业有限公司,枣庄市大润发商业有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,干淀粉,淀粉及淀粉制品-->淀粉,山东华泰食品有限公司,山东华泰食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,豌豆淀粉,淀粉及淀粉制品-->淀粉,烟台鼎丰生物科技有限公司,烟台鼎丰生物科技有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,淀粉,淀粉及淀粉制品-->淀粉,日照市永鑫嘉岛淀粉工业有限公司,日照市永鑫嘉岛淀粉工业有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,济宁天真食品有限公司,济宁天真食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,泗水利丰食品有限公司,泗水利丰食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,七姊生粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,武汉和兴行食品有限公司,武汉市太阳行食品有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,椒中骄生粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,武汉和兴行不食品有限公司,武汉和兴行不食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,七姊生粉（玉米淀粉）,淀粉及淀粉制品-->淀粉,武汉和兴行不食品有限公司,武汉和兴行不食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,生粉（淀粉）,淀粉及淀粉制品-->淀粉,武汉汉高食品有限公司,武汉汉高食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,淀粉（食用玉米淀粉）,淀粉及淀粉制品-->淀粉,菱花集团有限公司,枣庄市大润发商业有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,青岛万家香食品有限公司,青岛万家香食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,地瓜淀粉,淀粉及淀粉制品-->淀粉,乳山市华美淀粉制品有限公司,乳山华美淀粉制品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,淄博居安商贸有限公司,淄博居安商贸有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,山东福洋生物科技有限公司,山东福洋生物科技有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,山东华农特种玉米开发有限公司,山东华农特种玉米开发有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,山东中谷淀粉糖有限公司,山东中谷淀粉糖有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,滨州金汇玉米开发有限公司,济南力莱喜食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,济南康宏食品有限公司,济南康宏食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,马铃薯淀粉,淀粉及淀粉制品-->淀粉,济南天立长江工贸有限公司,济南天立长江工贸有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,滨州金汇玉米开发有限公司,济南石门兴业工贸有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,山东省华强农业科技发展有限公司,山东华强农业科技发展有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,临沂优佳食品有限公司,临沂优佳食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用烹调淀粉（分装）,淀粉及淀粉制品-->淀粉,山东丰之坊农业科技有限公司,山东丰之坊农业科技有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,成武大地玉米开发有限公司,成武大地玉米开发有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,山西风味武汉市慈惠酱品调料有限公司,洪湖市螺山新联村李国华,2015-01-12,,,总酸（以乙酸计）,,,,不合格,国内监督抽查(湖北市场监管局),2015-01-12,
食品伙伴网,陈醋,陈醋,调味品-->食醋,贵阳味莼园食品股份有限公司,贵阳味莼园食品股份有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,天天乐香陈醋（酿造食醋）,调味品-->食醋,遵义市天天乐酱醋厂,遵义市天天乐酱醋厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,南白陈醋（酿造食醋）,调味品-->食醋,遵义县酱香园酿造厂,遵义县酱香园酿造厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,贵阳味莼园食品股份有限公司,贵州永辉超市有限公司贵乌北路分公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,白银宝城食品有限公司,白银宝城食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,甘肃景泰旺津醋业有限责任公司,甘肃景泰旺津醋业有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,兰州天玉食品有限公司,兰州天玉食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,甘肃省临夏县水泉清真味醋有限责任公司,甘肃省临夏县水泉清真味醋有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,万兴和农家五粮陈醋（酿造食醋）,调味品-->食醋,宁夏万兴和食品加工有限公司,宁夏人人乐购物有限公司北门五店,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,秋兴陈醋,调味品-->食醋,彭阳县秋新酱醋厂,彭阳县秋新酱醋厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,元元陈醋,调味品-->食醋,隆德县元元陈醋厂,隆德县元元陈醋厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,济南槐荫一祥斋南酒厂,张店鲁中蔬菜批发市场光正调料经营部,2015-02-27,,,总酸,,4.05g/100mL,≥9g/100mL,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,济南槐荫一祥斋南酒厂,张店鲁中蔬菜批发市场光正调料经营部,2015-02-27,,,糖精钠,,0.35g/kg,不得使用,不合格,国内监督抽查(原国家食药总局),2015-02-27,
食品伙伴网,陈醋,陈醋（酿造食醋）,调味品-->食醋,成都国酿食品股份有限公司,四川百佳超级市场有限公司富临分店,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,妙味源醋 老陈醋（酿造食醋）,调味品-->食醋,四川省资阳市临江寺豆瓣有限公司,四川省资阳市临江寺豆瓣有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋（酿造食醋）,调味品-->食醋,四川洪州调味品有限公司,四川洪州调味品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,四川清香园调味品股份有限公司,成都市人人乐商业有限公司康郡购物广场,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,天德利老陈醋（酿造食醋）,调味品-->食醋,四川成都天德利实业发展有限公司,四川成都天德利实业发展有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,海州醋业食品酿造有限公司,大英县海州醋业食品酿造有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,宏杨陈醋,调味品-->食醋,印江土家族苗族自治县宏杨食品有限公司,印江土家族苗族自治县宏杨食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,厨邦陈醋,调味品-->食醋,广东美味鲜调味食品有限公司,北京华联综合超市股份有限公司哈尔滨第五分公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,威极陈醋,调味品-->食醋,佛山市海天（高明）调味品有限公司,广德县桃州镇横南英丰超市,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,佛山市海天调味食品有限公司,铁力农场好又多超市,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋（酿造食醋）,调味品-->食醋,广东美味鲜调味食品有限公司,海丰县蓝天贸易有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,佛山市海天（高明）调味食品有限公司,深圳市龙岗区葵涌嘉华联商场,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,海天陈醋,调味品-->食醋,佛山市海天（高明）调味食品有限公司,阜新市细河区广聚源调味品商行,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,重庆多邦食品有限公司,重庆多邦食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,重庆市武隆县羊角老醋厂,郎美,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋（酿造食醋）,调味品-->食醋,四川保宁醋有限公司,郎美,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,A型陈醋,调味品-->食醋,合肥市味美酿造厂,合肥市味美酿造厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋,调味品-->食醋,江西皇家食品有限公司,南昌市西湖区鸿安旺中旺食品超市,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,酿造陈醋,调味品-->食醋,玉山县老蔡酿造厂,玉山县老蔡酿造厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,韩五美味陈醋（酿造食醋）,调味品-->食醋,滨州市韩五食品有限公司,青州市东方华鹏副食品经营部,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,老陈醋（酿造食醋）,调味品-->食醋,许昌县永盛调味品厂,新郑市联华商贸有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,陈醋（酿造食醋）,调味品-->食醋,河南省焦作市腾翔工贸有限公司,焦作市月季苑超市有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,陈醋,口珍老陈醋（酿造食醋）,调味品-->食醋,孟州市口珍食品有限公司,郑州市大加和贸易有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,好情意味精,调味品-->味精,重庆好情意食品有限公司,重庆好情意食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,谷香源味精,调味品-->味精,重庆市谷香源调味品加工厂,重庆市谷香源调味品加工厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,佳仙纯味精,调味品-->味精,重庆佳仙食品有限公司,重庆永辉超市有限公司北部新区泰山大道分公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,味精,调味品-->味精,重庆市怀泰食品有限责任公司,重庆市怀泰食品有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,99纯味精,调味品-->味精,重庆市佳禾食品有限公司,重庆市佳禾食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,味精,调味品-->味精,重庆秦妈食品有限公司,重庆秦妈食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,七汇味精,调味品-->味精,重庆琦惠食品有限公司,重庆琦惠食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,肴香味精,调味品-->味精,重庆凤庆食品厂,重庆凤庆食品厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,味精,调味品-->味精,自贡市盐都味精有限公司,自贡市盐都味精有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,金宫99%味精,调味品-->味精,四川金宫川派味业有限公司,四川金宫川派味业有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,恒哥99纯味精,调味品-->味精,宜宾市翠屏区光全食品有限责任公司,宜宾市翠屏区光全食品有限责任公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,鸡味精,调味品-->复合调味品,西安立业调味食品厂,西安立业调味食品厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,皇厨味精,调味品-->味精,安徽皇厨食品有限公司,安徽皇厨食品有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,谷氨酸钠（味精）,调味品-->味精,广东金宝师食品股份有限公司,广东金宝师食品股份有限公司,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
食品伙伴网,味精,味精（谷氨酸钠≥80%）,调味品-->味精,重庆市驼祥食品厂,重庆市驼祥食品厂,2015-02-16,,,,,,,合格,国内监督抽查(原国家食药总局),2015-02-16,
