信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.6087,农药残留物 ,环氧乙烷 ,mg/kg - ppm,>2 ,,严肃的 ,,30-12-2020 12:53:28,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.6067,,,,,,严肃的 ,,29-12-2020 14:27:42,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.6066,农药残留物 ,环氧乙烷 ,mg/kg - ppm,18,"0,05 mg/kg - ppm",严肃的 ,,29-12-2020 13:47:25,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.6066,农药残留物 ,环氧乙烷 ,mg/kg - ppm,">5,0","0,05 mg/kg - ppm",严肃的 ,,29-12-2020 13:47:25,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0031,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.3,0.05 mg/kg - ppm,严肃的 ,,05-01-2021 12:00:36,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0020,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.3,0.05 mg/kg - ppm,严肃的 ,,04-01-2021 16:41:02,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0020,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.1,0.05 mg/kg - ppm,严肃的 ,,04-01-2021 16:41:02,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0020,农药残留物 ,环氧乙烷 ,mg/kg - ppm,4.01,0.05 mg/kg - ppm,严肃的 ,,04-01-2021 16:41:02,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0044,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"8,6",0.05 mg/kg - ppm,严肃的 ,,05-01-2021 16:19:48,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0047,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"2,8","0,05 mg/kg - ppm",严肃的 ,,05-01-2021 17:31:00,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0046,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"39,93",0.05 mg/kg - ppm,严肃的 ,,05-01-2021 17:07:54,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2021.0038,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.8,0.05 mg/kg - ppm,严肃的 ,,05-01-2021 14:35:41,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5944,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.0,0.05 mg/kg - ppm,严肃的 ,,22-12-2020 11:23:06,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5943,农药残留物 ,环氧乙烷 ,mg/kg - ppm,> 5.0,0.05 mg/kg - ppm,严肃的 ,,22-12-2020 11:22:40,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5946,农药残留物 ,环氧乙烷 ,mg/kg - ppm,3.3,0.05 mg/kg - ppm,严肃的 ,,22-12-2020 11:43:04,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5947,,,,,,未定 ,,22-12-2020 12:19:29,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5954,农药残留物 ,环氧乙烷 ,,,,严肃的 ,,22-12-2020 15:08:02,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5964,,,,,,严肃的 ,,22-12-2020 17:42:10,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5967,,,,,,严肃的 ,,22-12-2020 19:25:04,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5977,,,,,,未定 ,,23-12-2020 11:24:04,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5980,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.061,0.05 mg/kg - ppm,严肃的 ,,23-12-2020 11:43:42,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5983,农药残留物 ,环氧乙烷 ,mg/kg dry matter,"0,22","0,05 mg/kg dry matter",严肃的 ,,23-12-2020 12:03:55,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5994,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"11,1 +/- 5,5 ; 0,054 +/- 0,027",,严肃的 ,,23-12-2020 15:24:03,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5996,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.6,0.05 mg/kg - ppm,严肃的 ,,23-12-2020 15:45:30,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5998,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.97,0.05 mg/kg - ppm,严肃的 ,,23-12-2020 15:53:04,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5998,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.3,0.05 mg/kg - ppm,严肃的 ,,23-12-2020 15:53:04,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.6002,农药残留物 ,环氧乙烷 ,mg/kg - ppm,7.2,0.05 mg/kg - ppm,严肃的 ,,23-12-2020 16:36:28,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5822,农药残留物 ,环氧乙烷 ,mg/kg - ppm,13,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 13:32:50,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5823,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.36,0.05,严肃的 ,,17-12-2020 14:12:11,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5824,农药残留物 ,环氧乙烷 ,mg/kg - ppm,13,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 14:12:20,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5831,农药残留物 ,环氧乙烷 ,mg/kg - ppm,14,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 15:21:56,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5832,农药残留物 ,环氧乙烷 ,mg/kg - ppm,14,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 15:27:17,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5836,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.17,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 16:55:58,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5840,农药残留物 ,环氧乙烷 ,mg/kg - ppm,75.7,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 17:25:48,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5842,农药残留物 ,环氧乙烷 ,mg/kg - ppm,13,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 17:28:29,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5843,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"4,6",0.05 mg/kg - ppm,严肃的 ,,17-12-2020 17:32:03,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5846,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"> 5,0","0,05 mg/kg - ppm",严肃的 ,,17-12-2020 17:43:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5847,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.0,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 17:46:15,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5848,农药残留物 ,环氧乙烷 ,mg/kg - ppm,5.6,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 17:49:51,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5850,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.7,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 18:11:29,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5850,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.5 ,0.05 mg/kg - ppm,严肃的 ,,17-12-2020 18:11:29,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5853,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.09,0.05 mg/kg - ppm,严肃的 ,,18-12-2020 09:45:12,
RASFF,标题含环氧乙烷,环氧乙烷,草药和香料 ,,,,2020.5866,,,,,,严肃的 ,,18-12-2020 12:59:29,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5882,,,,,,严肃的 ,,18-12-2020 15:46:00,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5681,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.0,0.05 mg/kg - ppm,严肃的 ,,10-12-2020 17:40:21,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5682,农药残留物 ,环氧乙烷 ,mg/kg - ppm,> 5.0,0.05 mg/kg - ppm,严肃的 ,,10-12-2020 17:40:22,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5687,农药残留物 ,环氧乙烷 ,mg/kg - ppm,> 5.0,0.05 mg/kg - ppm,严肃的 ,,11-12-2020 10:13:32,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5688,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.0,0.05 mg/kg - ppm,严肃的 ,,11-12-2020 10:22:32,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5690,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.8,0.05 mg/kg - ppm,严肃的 ,,11-12-2020 11:15:28,
RASFF,标题含环氧乙烷,环氧乙烷,准备好的菜肴和小吃 ,,,,2020.5692,农药残留物 ,2-氯乙醇 ,mg/kg - ppm,"5,5",,严肃的 ,,11-12-2020 12:32:17,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5694,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"> 5,0","0,05 mg/kg - ppm",严肃的 ,,11-12-2020 13:18:46,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5694,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"3,3","0,05 mg/kg - ppm",严肃的 ,,11-12-2020 13:18:46,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5695,,,,,,严肃的 ,,11-12-2020 14:07:10,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5713,,,,,,严肃的 ,,11-12-2020 19:49:31,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5723,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"3,7 +/- 1,9","0,05 mg/kg - ppm",严肃的 ,,14-12-2020 10:35:13,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5725,农药残留物 ,环氧乙烷 ,mg/kg - ppm,5.7,0.05 mg/kg - ppm,严肃的 ,,14-12-2020 11:23:13,
RASFF,标题含环氧乙烷,环氧乙烷,肉类和肉类产品（家禽除外） ,,,,2020.5737,,,,,,未定 ,,14-12-2020 16:33:44,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5742,,,,,,严肃的 ,,14-12-2020 17:01:54,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5743,,,,,,严肃的 ,,14-12-2020 17:19:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5754,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.9,0.05 mg/kg - ppm,严肃的 ,,15-12-2020 12:23:51,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5756,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"6,24",,严肃的 ,,15-12-2020 13:00:30,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5566,农药残留物 ,环氧乙烷 ,/kg,>5mg,0.05mg /kg,严肃的 ,,04-12-2020 14:54:55,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5570,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"2,1","0,05 mg/kg - ppm",严肃的 ,,04-12-2020 16:44:41,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5585,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,90","0,05 mg/kg - ppm",严肃的 ,,07-12-2020 12:46:38,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5589,,,,,,严肃的 ,,07-12-2020 14:52:17,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5599,,,,,,严肃的 ,,07-12-2020 16:30:34,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5610,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.44,0.05 mg/kg - ppm,严肃的 ,,08-12-2020 12:02:46,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5610,农药残留物 ,环氧乙烷 ,mg/kg - ppm,5,0.05 mg/kg - ppm,严肃的 ,,08-12-2020 12:02:46,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5615,农药残留物 ,环氧乙烷 ,mg/kg - ppm,40 +/-20,"0,05 mg/kg - ppm",严肃的 ,,08-12-2020 15:34:50,
RASFF,标题含环氧乙烷,环氧乙烷,准备好的菜肴和小吃 ,,,,2020.5618,,,,,,未定 ,,08-12-2020 16:01:20,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5621,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,062",,严肃的 ,,08-12-2020 16:46:19,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5621,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,076",,严肃的 ,,08-12-2020 16:46:19,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5628,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"3,6","0,05 mg/kg - ppm",严肃的 ,,08-12-2020 17:57:14,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5639,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.77,0.05 mg/kg - ppm,严肃的 ,,09-12-2020 15:11:55,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5643,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"14,40 (Summe aus Ethylenoxid und 2-Chlorethanol, ausgedrückt als Ethylenoxid)","0,05 mg/kg - ppm",严肃的 ,,09-12-2020 15:44:14,
RASFF,标题含环氧乙烷,环氧乙烷,脂肪和油脂 ,,,,2020.5646,农药残留物 ,2-氯乙醇 ,mg/kg - ppm,"15,2 // 0,819","0,05 mg/kg - ppm",严肃的 ,,09-12-2020 16:28:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5650,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"7,8","0,05 mg/kg - ppm",严肃的 ,,09-12-2020 17:35:03,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5651,,,,,,严肃的 ,,09-12-2020 17:54:39,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5670,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.6,0.05 mg/kg - ppm,严肃的 ,,10-12-2020 17:03:03,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5443,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.2,0.05 mg/kg - ppm,严肃的 ,,01-12-2020 09:42:34,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5443,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.7,0.05 mg/kg - ppm,严肃的 ,,01-12-2020 09:42:34,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5443,农药残留物 ,环氧乙烷 ,mg/kg - ppm,3.2,0.05 mg/kg - ppm,严肃的 ,,01-12-2020 09:42:34,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5461,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,54","0,05 mg/kg - ppm",严肃的 ,,01-12-2020 15:12:51,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5463,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"> 0,4","0,05 mg/kg - ppm",严肃的 ,,01-12-2020 16:47:30,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5466,,,,,,未定 ,,01-12-2020 17:34:44,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5470,农药残留物 ,环氧乙烷 ,mg/kg - ppm,4.4,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 08:52:51,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5470,农药残留物 ,环氧乙烷 ,mg/kg - ppm,>5.0,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 08:52:51,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5476,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.061,0.02 mg/kg - ppm,严肃的 ,,02-12-2020 10:30:18,
RASFF,标题含环氧乙烷,环氧乙烷,其他食品/混合 ,,,,2020.5477,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.2,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 10:41:04,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5483,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.35,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 11:36:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5483,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.37,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 11:36:24,
RASFF,标题含环氧乙烷,环氧乙烷,其他食品/混合 ,,,,2020.5507,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,032",,严肃的 ,,02-12-2020 18:53:36,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5509,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.14,0.05 mg/kg - ppm,严肃的 ,,03-12-2020 10:26:26,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5483,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.61,0.05,严肃的 ,,02-12-2020 11:36:24,
RASFF,标题含环氧乙烷,环氧乙烷,其他食品/混合 ,,,,2020.5507,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,027",,严肃的 ,,02-12-2020 18:53:36,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5483,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.5,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 11:36:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5483,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.13,0.05 mg/kg - ppm,严肃的 ,,02-12-2020 11:36:24,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5526,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.049,0.02 mg/kg - ppm,严肃的 ,,03-12-2020 15:31:32,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5345,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.32,0.05 mg/kg - ppm,严肃的 ,,26-11-2020 16:54:33,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5346,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.7,0.05 mg/kg - ppm,严肃的 ,,26-11-2020 16:54:53,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5349,农药残留物 ,环氧乙烷 ,mg/kg - ppm,> 5.0,0.05 mg/kg - ppm,严肃的 ,,26-11-2020 17:09:36,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5350,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.7,0.05 mg/kg - ppm,严肃的 ,,26-11-2020 17:11:32,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5358,农药残留物 ,环氧乙烷 ,mg/kg - ppm,>5.0,0.01 mg/kg - ppm,严肃的 ,,26-11-2020 19:55:48,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5369,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.091,0.05 mg/kg - ppm,严肃的 ,,27-11-2020 11:27:07,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5375,农药残留物 ,环氧乙烷 ,mg/kg - ppm,5.5,0.05 mg/kg - ppm,严肃的 ,,27-11-2020 13:50:15,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5375,农药残留物 ,环氧乙烷 ,mg/kg - ppm,8.7,0.05 mg/kg - ppm,严肃的 ,,27-11-2020 13:50:15,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5385,,,,,,严肃的 ,,27-11-2020 15:31:20,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5392,农药残留物 ,环氧乙烷 ,mg/kg - ppm,>5.0,"0,05 mg/kg - ppm",严肃的 ,,27-11-2020 16:52:08,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5405,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.7,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 10:15:55,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5404,农药残留物 ,环氧乙烷 ,mg/kg - ppm,6.7,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 10:12:10,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5402,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"2,6","0,050 mg/kg - ppm",严肃的 ,,30-11-2020 08:51:01,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5413,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.215,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 12:53:47,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5414,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"1,4 (Charge 10092441) und 3,4 (Charge 10092442)","0,050 mg/kg - ppm",严肃的 ,,30-11-2020 13:58:53,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5428,农药残留物 ,环氧乙烷 ,mg/kg - ppm,18.1,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 16:02:40,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5432,农药残留物 ,环氧乙烷 ,mg/kg - ppm,>0.4,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 16:18:30,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5434,农药残留物 ,环氧乙烷 ,mg/kg - ppm,3.8,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 16:25:39,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5434,农药残留物 ,环氧乙烷 ,mg/kg - ppm,1.1,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 16:25:39,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5437,农药残留物 ,环氧乙烷 ,mg/kg - ppm,18.1,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 16:47:42,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5438,农药残留物 ,环氧乙烷 ,mg/kg - ppm,8.1,0.05 mg/kg - ppm,严肃的 ,,30-11-2020 17:00:40,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5439,,,,,,严肃的 ,,30-11-2020 17:52:16,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5529,农药残留物 ,环氧乙烷 ,mg/kg - ppm,0.39,0.05 mg/kg - ppm,严肃的 ,,03-12-2020 15:42:54,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5532,农药残留物 ,环氧乙烷 ,mg/kg - ppm,2.7,0.05 mg/kg - ppm,严肃的 ,,03-12-2020 15:53:04,
RASFF,标题含环氧乙烷,环氧乙烷,谷物和面包店产品 ,,,,2020.5534,,,,,,严肃的 ,,03-12-2020 16:08:31,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5535,农药残留物 ,环氧乙烷 ,mg/kg - ppm,+5,"0,005 mg/kg - ppm",严肃的 ,,03-12-2020 16:18:39,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5535,农药残留物 ,环氧乙烷 ,mg/kg - ppm,+5,"0,05 mg/kg - ppm",严肃的 ,,03-12-2020 16:18:39,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5539,,,,,,严肃的 ,,03-12-2020 16:57:23,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5540,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"2,7","0,05 mg/kg - ppm",严肃的 ,,03-12-2020 17:14:41,
RASFF,标题含环氧乙烷,环氧乙烷,坚果，坚果产品和种子 ,,,,2020.5540,农药残留物 ,环氧乙烷 ,mg/kg - ppm,"0,14","0,05 mg/kg - ppm",严肃的 ,,03-12-2020 17:14:41,
