信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,"小麦粉,小麦",鑫星小麦粉,粮食及其制品-->小麦粉,永清县渠兴鑫星面粉厂,永清县渠兴鑫星面粉厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,霸州市堂二里佳家友面粉厂,霸州市堂二里佳家友面粉厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉（富强）,粮食及其制品-->小麦粉,五得利面粉集团有限公司,五得利面粉集团有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉（特一）,粮食及其制品-->小麦粉,五得利面粉集团有限公司,五得利面粉集团有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,定州市清雪面业有限公司,定州市清雪面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,宁津县铂海面粉厂,宁津县铂海面粉厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,德州鑫达制粉有限公司,德州鑫达制粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,德州银星制粉有限公司,德州银星制粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",蛋糕用小麦粉,粮食及其制品-->小麦粉,滨州泰裕麦业有限公司,济南华联超市有限公司齐河明珠店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,藁城市瑞惠面业有限公司,藁城市瑞惠面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,定兴县杨帆面粉加工厂,定兴县杨帆面粉加工厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",纯小麦粉,粮食及其制品-->小麦粉,保定恒兴食品有限公司,保定恒兴食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,邯郸市富硒农产品科技开发有限公司,乐天超市有限公司涿州店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,邢台金沙河面业有限责任公司,乐天超市有限公司涿州店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,大厂回族自治县向阳面粉厂,大厂回族自治县向阳面粉厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,厦门市同翔面粉有限公司,厦门市同翔面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",精白小麦粉,粮食及其制品-->小麦粉,四川省大西南面粉有限责任公司,泸州摩尔玛特美时商业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",特制一等小麦粉,粮食及其制品-->小麦粉,四川省大西南面粉有限责任公司,泸州摩尔玛特美时商业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北赵罗面业有限公司,河北赵罗面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",50小麦粉（通用小麦粉）,粮食及其制品-->小麦粉,福建红冠面粉工业有限公司,福建红冠面粉工业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",高级中筋小麦粉,粮食及其制品-->小麦粉,长乐市华春面粉有限公司,长乐市华春面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,石狮市雪浪花面粉有限责任公司,石狮市雪浪花面粉有限责任公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉（通用）,粮食及其制品-->小麦粉,福建省南安市佳盛面粉有限公司,福建省南安市佳盛面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北春福面业有限责任公司,河北春福面业有限责任公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西老陈醋5年陈酿,调味品-->食醋,山西紫林醋业股份有限公司,盘锦市兴隆台区余家金社裕农乡村百货超市,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋（酿造）,调味品-->食醋,成都国酿食品股份有限公司,成都国酿食品股份有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,委托方：武汉市太阳行食品有限责任公司,武汉武商量贩连锁有限公司孝感交通路量贩店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,海天老陈醋,调味品-->食醋,佛山市海天调味食品股份有限公司,阜阳商厦股份有限公司金丰鑫缘食品分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,精品陈醋,调味品-->食醋,镇江百顺食品有限公司,安徽省阜阳商厦股份有限公司金丰鑫缘食品分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,味泉陈醋（酿造食醋）,调味品-->食醋,保定味泉食醋酿造有限公司,保定味泉食醋酿造有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,水塔陈醋,调味品-->食醋,山西水塔醋业股份有限公司,银川新华百货连锁超市有限公司中卫店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,汉中市汉台区大众食品酿造有限责任公司,汉中市汉台区大众食品酿造有限责任公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,五粮陈醋,调味品-->食醋,榆林市榆阳区驼城酿造厂,榆林市榆阳区驼城酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,榆林市榆阳区驼城酿造厂,榆林市榆阳区驼城酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,米脂县米如脂农产品开发有限公司,榆林市新家源商贸有限责任公司沙河店,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,酿造陈醋,调味品-->食醋,丹阳市恒宏酿造厂,丹阳市恒宏酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,镇江市恒穗酱醋酿造有限公司,镇江市恒穗酱醋酿造有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,镇江陈醋,调味品-->食醋,丹阳市珥陵恒兴酿造厂,丹阳市珥陵恒兴酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,万晋陈醋,调味品-->食醋,天津市上悦调味品有限公司,天津市上悦调味品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,4度山西陈醋二年陈酿,调味品-->食醋,山西紫林醋业股份有限公司,盘锦金社裕农乡村百货连锁有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西老陈醋,调味品-->食醋,山西乔家醋业有限公司,盘锦金社裕农乡村百货连锁有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西陈醋3年陈酿,调味品-->食醋,山西紫林醋业股份有限公司,盘锦市金社裕农百货连锁有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西老陈醋,调味品-->食醋,山西老陈醋集团有限公司,盘锦市兴隆台区余家金社裕农乡村百货超市,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,紫林陈醋2年陈酿,调味品-->食醋,山西紫林醋业股份有限公司,盘锦市兴隆台区余家金社裕农乡村百货超市,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,镇江陈醋,调味品-->食醋,镇江市恒城醋业有限公司,镇江市恒城醋业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,丹阳市吕城镇恒泉酿造厂,丹阳市吕城镇恒泉酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,恒顺陈醋,调味品-->食醋,江苏恒顺醋业股份有限公司,江苏恒顺醋业股份有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,丹阳市恒露香醋厂,丹阳市恒露香醋厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,丹阳市恒宏酿造厂,丹阳市恒宏酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,河南省顿顿美调味食品有限公司,河南省顿顿美调味食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,郑州嵩山食品有限公司,郑州嵩山食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,（山西风味）陈醋,调味品-->食醋,息县春达食品有限责任公司,息县春达食品有限责任公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,郑州市艳芳食品有限公司,郑州市艳芳食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,郑州市嵩山食品有限公司,郑州市嵩山食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,老陈醋,调味品-->食醋,河南顿顿美调味食品有限公司,河南顿顿美调味食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,沙土老陈醋,调味品-->食醋,菏泽市牡丹区沙土酿造厂,菏泽市牡丹区沙土酿造厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,美味陈醋,调味品-->食醋,滨州市韩五食品有限公司,滨州市韩五食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,陈醋,调味品-->食醋,山东泗水天昊食品有限公司,山东泗水天昊食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西老陈醋,调味品-->食醋,山西恒顺老陈醋有限公司,泰安银座商城有限公司花园分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西陈醋,调味品-->食醋,山西来福老陈醋股份有限公司,泰安市新时代百货有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,山西陈醋,调味品-->食醋,山西老陈醋集团有限公司,泰安市新时代百货有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,陈醋,镇江陈醋,调味品-->食醋,江苏恒顺醋业股份有限公司,泰安市新时代百货有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司,麦凯乐（青岛）百货总店有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,梁山菱花生物科技有限公司,利群集团青岛百惠商厦股份有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,菱花集团有限公司,青岛维客集团股份有限公司沧口超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司,青岛维客集团股份有限公司沧口超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,江苏赛奥生化有限公司,上海新欧尚超市有限公司青岛九水店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司,上海新欧尚超市有限公司青岛九水店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,菱花集团有限公司,青岛春阳大润发商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司,青岛春阳大润发商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,梅花生物科技集团股份有限公司,崂山区佰顺源商店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精（分装）,调味品-->味精,青岛金润宝食品有限公司,崂山区青购生活超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,无盐味精,调味品-->味精,青岛汇丰和味精有限公司,青岛维客集团股份有限公司沧口超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,菱花集团有限公司,青岛利客来集团股份有限公司辽宁路超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,菱花集团有限公司,青岛春阳大润发商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,菱花集团有限公司,青岛家得乐商贸有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,菱花集团有限公司,青岛家得乐商贸有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,梁山菱花生物科技有限公司,利群集团城阳购物广场有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,青岛味精,调味品-->味精,青岛建航味精有限公司,青岛家乐福商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,青岛味精,调味品-->味精,青岛建航味精有限公司,青岛第一万盛有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,上海太太乐食品有限公司,青岛十八家家悦超市有限公司北岭店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,味精,调味品-->味精,苏州市合兴食品有限公司,青岛家乐福商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,鸡牌味精,调味品-->鸡精,青岛金大鸡味素有限公司,青岛家乐福商业有限公司新兴店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,鸡牌味精,调味品-->鸡精,青岛金大鸡味素有限公司,崂山区青购生活超市,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,鸡牌味精,调味品-->鸡精,青岛金大鸡味素有限公司,青岛第一万盛有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,鸡牌味精,调味品-->鸡精,青岛金大鸡味素有限公司,青岛家得乐商贸有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,鸡牌味精,调味品-->鸡精,青岛金大鸡味素有限公司,青岛家得乐商贸有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,菱花牌味精,调味品-->味精,菱花集团有限公司,青岛十八家家悦超市有限公司北岭店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,99梅花好味精,调味品-->味精,廊坊梅花调味食品有限公司,青岛市崂山区李泽芹百货店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,99梅花好味精,调味品-->味精,廊坊梅花调味食品有限公司,崂山区君仪居家商店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,纯度99%味精,调味品-->味精,吉林省杞参食品有限公司,青岛春阳大润发商业有限公司,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,味精,红梅味精,调味品-->味精,沈阳红梅食品有限公司,上海新欧尚超市有限公司青岛九水店,2015-03-13,,,,,,,合格,国内监督抽查(山东市场监管局),2015-03-13,
食品伙伴网,芝麻油,纯芝麻油（压榨）,食用油脂及其制品-->食用植物油,杭州绿龙食品有限公司,杭州绿龙食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,芝麻油,100%纯芝麻油,食用油脂及其制品-->食用植物油,孝感东方超市有限公司,标称：湖南省长康实业有限责任公司,2015-04-10,,,,,,,合格,国内监督抽查(湖北市场监管局),2015-04-10,
食品伙伴网,芝麻油,芝麻油,食用油脂及其制品-->食用植物油,韶关市新南康商贸有限公司马坝分店,亨氏(中国)调味食品有限公司,2015-04-22,,,,,,,合格,国内监督抽查(广东市场监管局),2015-04-22,
食品伙伴网,芝麻油,纯香芝麻油(芝麻香油),食用油脂及其制品-->食用植物油,湛江广百商贸有限公司,李锦记(新会)食品有限公司(分装),2015-04-22,,,,,,,合格,国内监督抽查(广东市场监管局),2015-04-22,
食品伙伴网,"小麦粉,小麦",特一粉（小麦粉）,粮食及其制品-->小麦粉,河北金地面业有限公司,河北金地面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北惠达面业有限公司,河北惠达面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",雁翎小麦粉,粮食及其制品-->小麦粉,河北运昌面业有限公司,河北运昌面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,任丘市金麦骊面业有限公司,任丘市金麦骊面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,任丘市鑫发达面业有限公司,任丘市鑫发达面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉（特一粉）,粮食及其制品-->小麦粉,涿州市五方面粉有限公司,涿州市五方面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",超精小麦粉,粮食及其制品-->小麦粉,安徽省达亿粮油食品有限公司,安徽省达亿粮油食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安徽佛于岭面业有限公司,安徽佛于岭面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉特一粉,粮食及其制品-->小麦粉,界首市新大新面粉有限公司,界首市新大新面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉特二粉,粮食及其制品-->小麦粉,界首市新大新面粉有限公司,界首市新大新面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",特一粉小麦粉,粮食及其制品-->小麦粉,郑州金苑面业有限公司,安徽省阜阳商厦股份有限公司金丰鑫缘食品分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",熟化小麦粉,粮食及其制品-->小麦粉,嘉兴欣欣食品科技有限公司,嘉兴欣欣食品科技有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",优质特一小麦粉,粮食及其制品-->小麦粉,益海嘉里(兖州)粮油工业有限公司,阜阳华联股份有限公司华联大厦分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,益海嘉里(兖州)粮油工业有限公司,阜阳华联股份有限公司华联大厦分公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安平县嘉华面粉有限公司,安平县嘉华面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",特精小麦粉,粮食及其制品-->小麦粉,益海（石家庄）粮油工业有限公司,益海（石家庄）粮油工业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",富强小麦粉,粮食及其制品-->小麦粉,益海（石家庄）粮油工业有限公司,益海（石家庄）粮油工业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",900高筋小麦粉,粮食及其制品-->小麦粉,益海（石家庄）粮油工业有限公司,益海（石家庄）粮油工业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉（特精粉）,粮食及其制品-->小麦粉,涿州市五方面粉有限公司,涿州市五方面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,高碑店市聚丰面业有限公司,高碑店市聚丰面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉（标准粉）,粮食及其制品-->小麦粉,高碑店市裕禾面业有限公司,高碑店市裕禾面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉（特精粉）,粮食及其制品-->小麦粉,高碑店市裕禾面业有限公司,高碑店市裕禾面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",特制二等小麦粉,粮食及其制品-->小麦粉,四川省自贡市仁吉制粉有限公司,四川省自贡市仁吉制粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",河套雪花粉（小麦粉）,粮食及其制品-->小麦粉,内蒙古恒丰食品工业（集团）股份有限公司,呼和浩特市美特好连锁超市有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",大公雪花粉（小麦粉）,粮食及其制品-->小麦粉,内蒙古恒丰食品工业（集团）股份有限公司,呼和浩特市美特好连锁超市有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",石磨小麦粉,粮食及其制品-->小麦粉,汾阳市绿康健农牧发展有限公司,苏果超市(阜阳)有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,临泉县永丰面粉有限公司,临泉县永丰面粉有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",特制小麦粉,粮食及其制品-->小麦粉,颍上县汤氏面粉加工厂,颍上县汤氏面粉加工厂,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安徽徽雪食品有限公司,安徽徽雪食品有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安徽省阜南县天雨面业有限公司,安徽省阜南县天雨面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉(超级精粉),粮食及其制品-->小麦粉,安徽金麦乐面业有限公司,安徽金麦乐面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,颍上县经纬循环农业有限公司,颍上县经纬循环农业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,阜南县康华油脂有限公司,阜南县康华油脂有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,安徽省阜南县天雨面业有限公司,安徽省阜南县天雨面业有限公司,2015-03-26,,,,,,,合格,国内监督抽查(原国家食药总局),2015-03-26,
