信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,五河县顺鹏农副产品有限公司 ,珠山区日新百货太白园加盟店 ,2021-03-01,,,,,,,合格,国内监督抽查(江西市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",光牌超精小麦粉,粮食及其制品-->小麦粉,河北光牌面业有限公司 ,鹿泉区铜冶镇中烨粮油店 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,三河市泃阳鸿江面粉厂 ,三河市泃阳鸿江面粉厂 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,廊坊民多福食品有限公司 ,廊坊民多福食品有限公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,峰峰矿区万家福商贸有限公司滨河分公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,河北华龙农庄面粉有限公司 ,峰峰矿区万家福商贸有限公司滨河分公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,中农华鑫面业有限公司 ,中农华鑫面业有限公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,聊城市鲁信粮食制品有限公司 ,聊城市东昌府区茂冉超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",五得利 多用途小麦粉,粮食及其制品-->小麦粉,五得利集团雄县面粉有限公司 ,宁津盐百购物中心有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,临沂鲁蒙面粉厂 ,临沂市兰山区乐生活购物超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,山东黄河粮油科技有限公司 ,山东黄河粮油科技有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",高筋小麦粉,粮食及其制品-->小麦粉,山东黄河粮油科技有限公司 ,山东黄河粮油科技有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,华龙农庄面粉保定有限公司 ,东明县沃霖烟酒副食商行 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,兰陵县惠营面粉有限公司 ,河东区伍陆柒和美超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,济宁嘉昌面业有限公司 ,济宁市任城区娟娟粮油店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,济宁嘉昌面业有限公司 ,济宁市任城区娟娟粮油店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",饺子用小麦粉,粮食及其制品-->小麦粉,河北永生食品有限公司          . ,莒县潍徐路万杰时代购物广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",自发小麦粉（自发面粉）,粮食及其制品-->小麦粉,中原粮油有限公司 ,珠山区日新百货太白园加盟店 ,2021-03-01,,,,,,,合格,国内监督抽查(江西市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",七姊小麦粉,粮食及其制品-->小麦粉,中原粮油有限公司 ,珠山区日新百货太白园加盟店 ,2021-03-01,,,,,,,合格,国内监督抽查(江西市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",麦芯粉（小麦粉）,粮食及其制品-->小麦粉,青岛宏昌食品有限公司 ,利群集团胶州购物广场有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,山东省菏泽市鲁王面业有限公司 ,东明县汇亚副食店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",家用小麦粉,粮食及其制品-->小麦粉,青岛市凯乐制粉有限公司 ,荣成市万佳生活超市有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,邹城市玉昕面粉有限公司 ,济宁市兖州区新合作百意商贸有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,济南民诺面粉有限公司 ,商河县正阳超市兴隆店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",水饺粉（小麦粉）,粮食及其制品-->小麦粉,临沂市兰山区双兴面粉厂 ,河东区春良副食超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",红牡丹包点专用小麦粉,粮食及其制品-->小麦粉,山东洪丰面粉有限公司 ,东明汇够商贸有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",珍珠山小麦粉（特二粉）,粮食及其制品-->小麦粉,莒县珍珠山面粉厂 ,莒县珍珠山面粉厂 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,冠县祺得面粉有限公司 ,冠县东宣迪商贸有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",利生多用途麦芯小麦粉,粮食及其制品-->小麦粉,山东利生集团成武食品有限公司 ,东明汇够商贸有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,德州金麦子制粉有限公司 ,南山区卜家果蔬店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",高级饺子小麦粉,粮食及其制品-->小麦粉,山东利生食品集团有限公司 ,兖州九龙贵和购物广场有限公司人民乐园店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",利生王小麦粉,粮食及其制品-->小麦粉,山东利生食品集团有限公司 ,金乡县鸡黍镇大地副食超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,"小麦粉,小麦",小麦粉,粮食及其制品-->小麦粉,青岛市凯乐制粉有限公司 ,莱阳正源百货有限责任公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,广西糖业集团防城精制糖有限公司 ,徐州市卓苑餐饮管理有限公司 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖（一级）,食糖-->白糖,江苏白玫糖业有限公司 ,江苏师范大学(泉山三食堂) ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖（一级）,食糖-->白糖,江苏白玫糖业有限公司 ,中国矿业大学南湖校区桃苑大伙餐厅 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,南京忠来果品食杂有限公司　 ,扬州大学附属泰和幼儿园 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,龙州南华糖业有限责任公司龙州糖厂 ,南京中博餐饮管理有限公司溧水分公司 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,惠相随白砂糖,食糖-->白糖,福建好日子食品有限公司 ,山西永辉超市有限公司长治分公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,山西居来香调味食品有限公司 ,广灵县华联商厦 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,永辉优选田趣优级白砂糖,食糖-->白糖,福建好日子食品有限公司 ,山西永辉超市有限公司大同凯旋城分公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,成都太古糖业有限公司　 ,山西永辉超市有限公司长治分公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,山西居来香调味食品有限公司 ,山西山姆士超市有限公司朝阳店 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,乐陵市厨大妈食品有限公司 ,朔州市客都乐商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,山西居来香调味食品有限公司 ,朔州市客都乐商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖（分装）,食糖-->白糖,石家庄市中兴糖业有限公司 ,太原市小店区薛雪峰调味销售部 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,山西糖酒副食有限责任公司 ,山西兰花百货超市有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,双碳白砂糖,食糖-->白糖,南京甘汁园糖业有限公司 ,盂县凯通商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,甘蔗白砂糖,食糖-->白糖,/ ,江苏省丹阳高级中学二楼学生食堂 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,广西百色市万林糖业有限公司 ,丽水粮油副食品批发市场+丽水市赵荣平东北特色食品批发部 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,三江购物俱乐部股份有限公司 ,三江购物俱乐部股份有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,西安攀峰顺达商贸有限公司 ,洪洞县城东城农贸市场保禄购物广场 ,2021-02-25,,,色值,,171IU,≤150IU,不合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,/ ,泰州市高港区格林幼儿园 ,2021-02-26,,,,,,,合格,国内监督抽查(江苏市场监管局),2021-02-26,/
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,兰州迎客松商贸有限责任公司 ,洪洞县城东城农贸市场保禄购物广场 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,天津市津南区宏云食品有限公司 ,山西美特好连锁超市股份有限公司清徐分公司 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,上海裕田农业科技有限公司 ,上海家源商业有限公司成山路店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,上海德福糖业有限公司闵行第一分公司 ,特易购商业（上海）有限公司周浦分公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,上海裕田农业科技有限公司 ,上海家源商业有限公司成山路店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,上海德福糖业有限公司闵行第一分公司 ,上海奉贤大润发商贸有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,上海金像食品有限公司亳州分公司 ,上海长发购物中心有限公司浦江店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,广西海棠东亚糖业有限公司 ,丽水市农产品批发市场+丽水市晨鑫副食商行 ,2021-02-24,,,,,,,合格,国内监督抽查(浙江市场监管局),2021-02-24,/
食品伙伴网,白砂糖,白砂糖（分装）,食糖-->白糖,沧州古丰食品有限公司 ,盂县凯通商贸有限公司 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,双碳白砂糖,食糖-->白糖,南京甘汁园糖业有限公司　 ,山西华美超级商场运营管理有限公司团结路店 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,河北古松农副产品有限公司 ,山西华美超级商场运营管理有限公司团结路店 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖（分装）,食糖-->白糖,晋城市恒达食品有限公司 ,泽州县金村镇赵鑫烟酒超市 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,天津市茂佳食品有限公司 ,永济市南风购物中心有限公司 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,优级白砂糖,食糖-->白糖,太古糖业（中国）有限公司上海分公司　 ,沃尔玛（山西）商业零售有限公司运城河东东街分店 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,福建好日子食品有限公司 ,沃尔玛（山西）商业零售有限公司运城河东东街分店 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,白砂糖,白砂糖,食糖-->白糖,江苏顶汁味糖业有限公司 ,山西美特好连锁超市股份有限公司忻州分公司 ,2021-02-09,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-09,
食品伙伴网,淀粉,食用地瓜淀粉,淀粉及淀粉制品-->淀粉,山东阳平食品有限公司　 ,聊城振华购物中心有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,地瓜淀粉,淀粉及淀粉制品-->淀粉,/ ,济宁九龙贵和购物广场有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,德州华糖食品有限公司 ,淄博合家福超市连锁有限公司体坛店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,鲜粉条(淀粉制品),淀粉及淀粉制品-->淀粉制品,西安川老薯食品有限公司 ,韩城市新城区农贸大厅建强调料店 ,2021-03-01,,,,,,,合格,国内监督抽查(陕西市场监管局),2021-03-01,
食品伙伴网,淀粉,魔芋丝结（魔芋淀粉制品）,淀粉及淀粉制品-->淀粉制品,霸州市天圣凯科技有限公司 ,霸州市天圣凯科技有限公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,魔芋素食（魔芋淀粉制品）,淀粉及淀粉制品-->淀粉制品,霸州市天圣凯科技有限公司 ,霸州市天圣凯科技有限公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,素肚丝（淀粉及淀粉制品）,淀粉及淀粉制品-->淀粉制品,霸州市源鑫食品有限公司 ,霸州市源鑫食品有限公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,保定市康博食品有限公司 ,双桥区琪音美超市 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,马铃薯淀粉（分装）,淀粉及淀粉制品-->淀粉,承德山大亨食品制造有限公司 ,双桥区福星圆便利店 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,马铃薯淀粉（分装）,淀粉及淀粉制品-->淀粉,山东乐畅调味品有限公司 ,辛集北国商城有限责任公司 ,2021-03-02,,,,,,,合格,国内监督抽查(河北市场监管局),2021-03-02,
食品伙伴网,淀粉,地瓜淀粉,淀粉及淀粉制品-->淀粉,山东溥宽食品有限公司 ,平邑联华服饰广场 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,豌豆淀粉,淀粉及淀粉制品-->淀粉,淄博安居堂食品有限公司 ,淄博高新区石桥大好众超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,土豆淀粉（分装）,淀粉及淀粉制品-->淀粉,青岛威力食用化工有限公司 ,环翠区佳多味调料批发店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用地瓜淀粉（分装）,淀粉及淀粉制品-->淀粉,山东东都食品有限公司 ,莱阳大润发商业有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用甘薯淀粉（红薯淀粉）,淀粉及淀粉制品-->淀粉,山东圣琪生物有限公司 ,莱阳大润发商业有限公司 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,地瓜淀粉（分装）,淀粉及淀粉制品-->淀粉,淄博居安商贸有限公司 ,淄博茂业商厦有限公司皇城店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,青州市恒宇食品厂 ,山东临朐百货大楼有限公司亿佰家购物中心 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,山东东都食品有限公司 ,山东九州商业集团有限公司连锁超市天顺家园店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,地瓜淀粉,淀粉及淀粉制品-->淀粉,山东佰吉食品有限公司 ,临淄浩霖超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用玉米淀粉(分装),淀粉及淀粉制品-->淀粉,山东三晶食品有限公司 ,新泰市一统日用百货经营超市 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,四川晨鑫食品有限公司 ,贵州铜仁桃盛源商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,淀粉,君红嫩肉淀粉,淀粉及淀粉制品-->淀粉,成都市新都区君红调味食品厂 ,赫章县福万家购物广场 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,淀粉,生粉（食用玉米淀粉）,淀粉及淀粉制品-->淀粉,福建泉州市华品实业有限公司 ,钟山区乐满家超市官厅店 ,2021-02-25,,,,,,,合格,国内监督抽查(贵州市场监管局),2021-02-25,/
食品伙伴网,淀粉,纯豆银丝粉（淀粉制品）,淀粉及淀粉制品-->淀粉制品,广汉市三水鑫源粉丝厂 ,万州区上海大道邓万岗副食店 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,淀粉,食用地瓜淀粉（分装）,淀粉及淀粉制品-->淀粉,茌平县久味佳调味品有限公司第一分公司 ,河东区东一副食商店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,山东圣琪生物有限公司 ,临沂东方购物广场集团有限公司前园店 ,2021-03-01,,,,,,,合格,国内监督抽查(山东市场监管局),2021-03-01,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,吉林省杞参食品有限公司 ,沃尔玛华东百货有限公司松江松汇路分店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,红薯淀粉,淀粉及淀粉制品-->淀粉,吉林省杞参食品有限公司 ,沃尔玛华东百货有限公司松江松汇路分店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,小麦淀粉,淀粉及淀粉制品-->淀粉,安琪酵母股份有限公司 ,上海松江绿地商业管理有限公司梅家浜路分公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,泰州市好食惠调味品有限公司 ,上海松江绿地商业管理有限公司梅家浜路分公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,食用小麦淀粉（分装）,淀粉及淀粉制品-->淀粉,新乡良润全谷物食品限公司 ,上海世纪联华超市长宁有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,食用玉米淀粉（分装）,淀粉及淀粉制品-->淀粉,新乡良润全谷物食品限公司 ,上海世纪联华超市长宁有限公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,玉米淀粉,淀粉及淀粉制品-->淀粉,盐城科霖食品有限公司 ,上海家源商业有限公司天山路店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,小麦淀粉,淀粉及淀粉制品-->淀粉,盐城科霖食品有限公司 ,上海家源商业有限公司天山路店 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,淀粉,食用玉米淀粉,淀粉及淀粉制品-->淀粉,佛山市尚谷食品有限公司 ,上海好菜集企业管理有限公司天山路分公司 ,2021-02-24,,,,,,,合格,国内监督抽查(上海市场监管局),2021-02-24,
食品伙伴网,陈醋,山西陈醋（酿造食醋）,调味品-->食醋,阳泉市裕盛源农产品开发有限公司 ,山阴县旭阳商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,紫林老陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司　 ,潞城市客都商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,水塔陈醋（酿造食醋）,调味品-->食醋,/ ,哈尔滨市阿城区龙源家德水饺 ,2021-02-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-02-25,
食品伙伴网,陈醋,陈醋,调味品-->食醋,山西水塔醋业股份有限公司 ,哈尔滨印象汇商业综合体管理服务有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(黑龙江市场监管局),2021-02-25,
食品伙伴网,陈醋,6度精酿老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司 ,重庆宜客乐百货有限公司 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,陈醋,调味老陈醋（液体复合调味料）,调味品-->食醋,河南征轮味业有限公司 ,黔江区钰韬食品经营部 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,陈醋,6度老陈醋（酿造食醋）,调味品-->食醋,山西黄河醋业有限公司 ,重庆常顾食品有限公司 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,陈醋,五年精酿老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司 ,重庆商社新世纪百货连锁经营有限公司北碚新城店 ,2021-02-26,,,,,,,合格,国内监督抽查(重庆市场监管局),2021-02-26,
食品伙伴网,陈醋,800ml东湖老陈醋（酿造食醋）,调味品-->食醋,山西福源昌老陈醋有限公司　 ,山西永辉超市有限公司孝义分公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,上水井山西陈醋（酿造食醋）,调味品-->食醋,山西上水井醋业有限公司 ,山西华美超级商场运营管理有限公司团结路店 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,山西陈醋（酿造食醋）,调味品-->食醋,山西五谷丰醋业有限公司 ,襄汾县福满家商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,紫林陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司　 ,长治市潞州区晓霞批零商店 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,紫林陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司 ,临汾市尧都区旭春调料店 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,紫林陈醋 食醋,调味品-->食醋,山西紫林醋业股份有限公司 ,太原轩美美特好超市有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,山西陈醋（酿造食醋）,调味品-->食醋,山西省孝义市寓祥酿造厂 ,山西柱柱商贸有限公司 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,紫林陈醋食醋,调味品-->食醋,山西紫林醋业股份有限公司 ,高平市康乐街大花副食水产门市部 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
食品伙伴网,陈醋,水塔陈醋【酿造食醋】,调味品-->食醋,山西水塔醋业股份有限公司? ,太谷县人杰调味品批发部 ,2021-02-25,,,,,,,合格,国内监督抽查(山西市场监管局),2021-02-25,
