信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食安通,芝麻油,纯芝麻油,,陕西三***调味品有限公司,,,,,脂肪酸组成,,,,不合格,国内监督抽查(),2015-04-01,
食安通,芝麻油,洪雷芝麻油,,柳州市*南区洪雷油脂厂,,,,,苯并[a]芘,,,,不合格,国内监督抽查(),2015-05-12,
食安通,芝麻油,小磨香油（芝麻油）,,平顶山市*轩油业有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-05-12,
食安通,芝麻油,小磨香油（芝麻油）,,平顶山市*轩油业有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-05-12,
食安通,芝麻油,(芝麻油）小磨香油,,晋中市榆次纯*小磨香油坊,,,,,苯并[a]芘,,,,不合格,国内监督抽查(),2015-05-12,
食安通,芝麻油,(芝麻油）小磨香油,,晋中市榆次区*旺小磨香油坊,,,,,苯并[a]芘,,,,不合格,国内监督抽查(),2015-05-12,
食安通,芝麻油,小磨香油（芝麻油）,,平顶山*明轩油业有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-05-06,
食安通,芝麻油,黑芝麻油,,四川省铁山*食品有限公司,,,,,酸值,,,,不合格,国内监督抽查(),2015-06-30,
食安通,芝麻油,芝麻油,,亳州市香得*食品有限责任公司,,,,,硬脂酸、亚麻酸、亚油酸、油酸,,,,不合格,国内监督抽查(),2015-08-05,
食安通,芝麻油,芝麻油,,合肥市*天食品有限公司,,,,,标签,,,,不合格,国内监督抽查(),2015-08-05,
食安通,芝麻油,芝麻油（小磨香油）,,晋中市陈志勇调味品有限公司,,2015-04-13,,,苯并[a]芘（≤10μg/kg）,,19μg/kg,,不合格,国内监督抽查(山西省食药监局),2015-09-14,
食安通,芝麻油,纯芝麻油,,湖南省金顶实业有限公司,,2015-05-24,,,脂肪酸组成,,,,不合格,国内监督抽查(深圳市食药监局),2015-11-09,
食安通,芝麻油,纯芝麻油,,湖南省华康食品有限责任公司,,2015-01-28,,,苯并（а）芘（≤10μg/kg）,,28μg/kg,,不合格,国内监督抽查(湖南省食药监局),2015-10-30,
食安通,芝麻油,纯芝麻油,,上海株森生物工程有限公司,,2015-03-30,,,硬脂酸（4.5～6.7%）,,4.3%,,不合格,国内监督抽查(上海市食药监局),2015-10-28,
食安通,芝麻油,黑芝麻油,,和县腾飞粮油加工厂,,2015-05-13,,,脂肪酸组成,,不合格,,不合格,国内监督抽查(上海市食药监局),2015-12-23,
食安通,芝麻油,纯芝麻油,,盐城丰裕园食品有限公司,,2015-08-23,,,苯甲酸（≤0.60mg/g）,,2.70mg/g,,不合格,国内监督抽查(江苏省食药监局),2015-12-23,
食安通,芝麻油,纯芝麻油（食用植物油）,,盐城丰裕园食品有限公司,,2015-08-23,,,酸值（≤0.60mg/g）,,2.60mg/g,,不合格,国内监督抽查(江苏省食药监局),2015-12-23,
食安通,芝麻油,纯芝麻油,,安徽华安食品有限公司,,2015-07-26,,,酸价（KOH）（≤2.0mg/g）,,2.5mg/g,,不合格,国内监督抽查(安徽省食药监局),2015-12-02,
食安通,芝麻油,纯正黑芝麻油,,镇江市纯之源食用油有限公司,,2015-09-12,,,苯并[a]芘（≤10μg/kg）,,31.8μg/kg,,不合格,国内监督抽查(江苏省食药监局),2016-01-20,
食安通,芝麻油,小磨芝麻油（一级）（芝麻）,,泰州市久滋香食品有限公司,,2015-09-07,,,苯并[a]芘（≤10μg/kg）,,27.8μg/kg,,不合格,国内监督抽查(江苏省食药监局),2015-12-30,
食安通,芝麻油,小磨芝麻油（黑芝麻）,,泰州市久滋香食品有限公司,,2015-09-07,,,苯并[a]芘（≤10μg/kg）,,19.4μg/kg,,不合格,国内监督抽查(江苏省食药监局),2015-12-30,
食安通,陈醋,老陈醋,,西安市思伟食品有限公司,,2015-09-23,,,甜蜜素（不得使用）,,0.15g/kg,,不合格,国内监督抽查(陕西省食药监局),2016-01-22,
食安通,陈醋,喀左精制陈醋,,辽宁省喀左县大城子镇醋厂,,2015-5-18,,,总酸（≥3.50g/100mL）,,3.19g/100mL,,不合格,国内监督抽查(辽宁省食药监局),2015-12-28,
食安通,陈醋,陈醋,,辽宁喀左兴隆酿造厂,,2015-5-24,,,菌落总数（≤10000CFU/mL）,,96000CFU/mL,,不合格,国内监督抽查(辽宁省食药监局),2015-12-28,
食安通,糖浆,薄荷糖（砂糖淀粉糖浆型）,,重庆市璧山区兴旺食品厂（普通合伙）,,2015-03-08,,,还原糖（12.0g/100g～29.0g/100g）,,10.0g/100g,,不合格,国内监督抽查(重庆市食药监局),2015-09-17,
食安通,糖浆,硬质糖果（砂糖淀粉糖浆型）,,重庆市璧山区康利达食品厂,,2015-03-10,,,还原糖（12.0g/100g～29.0g/100g）,,7.4g/100g,,不合格,国内监督抽查(重庆市食药监局),2015-09-17,
食安通,贝类,蛏子（鲜贝类）,,广州家*超市有限公司万国店,,,,,氯霉素,,,,不合格,国内监督抽查(),2015-05-29,
食安通,贝类,花甲（鲜贝类）,,广州家*超市有限公司万国店,,,,,氯霉素,,,,不合格,国内监督抽查(),2015-05-29,
食安通,贝类,海水贝类（花甲）,,藤县金*轩饮庄,,,,,氯霉素,,,,不合格,国内监督抽查(),2015-05-28,
食安通,贝类,海水贝类,,被抽检单位：博白县金泰商务酒店,,2015-07-22,,,氯霉素,,,,不合格,国内监督抽查(广西食药监局),2015-11-24,
食安通,贝类,大白贝（贝类）,,被抽检单位：蓬江区进成水产店,,2015-07-17,,,氯霉素（不得检出）,,5.5ug/kg,,不合格,国内监督抽查(广东省食药监局),2015-11-04,
食安通,贝类,花甲（贝类）,,被抽检单位：蓬江区森记水产店,,2015-07-17,,,氯霉素（不得检出）,,70ug/kg,,不合格,国内监督抽查(广东省食药监局),2015-11-04,
食安通,贝类,花甲（贝类）,,被抽检单位：蓬江区通盛水产品,,/,,,氯霉素（不得检出）,,320ug/kg,,不合格,国内监督抽查(广东省食药监局),2015-11-04,
食安通,贝类,花甲（贝类）,,被抽检单位：蓬江区银汇洋水产店,,/,,,氯霉素（不得检出）,,83ug/kg,,不合格,国内监督抽查(广东省食药监局),2015-11-04,
RASFF,食用酒精,饮料（啤酒） ,含酒精的饮料 ,,,,2020.3431,,,,,,未定 ,国外预警(RASFF),26-08-2020,
RASFF,食用酒精,啤酒龙舌兰酒味5.9％ ,含酒精的饮料 ,,,,2020.4292,,,,,,严肃的 ,国外预警(RASFF),14-10-2020,
RASFF,食用酒精,吉尼斯草案0.0％ ,含酒精的饮料 ,,,,2020.5146,,,,,,不认真 ,国外预警(RASFF),20-11-2020,
RASFF,食用酒精,啤酒混合饮料 ,含酒精的饮料 ,,,,2020.3364,,,,,,严肃的 ,国外预警(RASFF),21-08-2020,
RASFF,食用酒精,碳酸饮酒饮料 ,含酒精的饮料 ,,,,2020.5584,,,,,,未定 ,国外预警(RASFF),07-12-2020,
RASFF,食用酒精,啤酒（酒精饮料由啤酒和柠檬水制成） ,含酒精的饮料 ,,,,2020.5611,,,,,,严肃的 ,国外预警(RASFF),08-12-2020,
RASFF,食用酒精,麦芽啤酒 ,含酒精的饮料 ,,,,2020.5308,,,,,,未定 ,国外预警(RASFF),26-11-2020,
RASFF,生蚝,活蛤（菲律宾蛤仔） ,双级软体动物及其产品 ,,,,2020.2770,病原微生物 ,肠寄生-secherichia Coli ,MPN/100g,16.000,,严肃的 ,国外预警(RASFF),08-07-2020,
RASFF,生蚝,蛤蜊（Chamalea gallina） ,双级软体动物及其产品 ,,,,2020.2796,病原微生物 ,诺洛伐不沃 ,,,,未定 ,国外预警(RASFF),09-07-2020,
RASFF,生蚝,CANNOLICCHI ATLANTICS冻结在松散状态////冷冻蛏 ,双级软体动物及其产品 ,,,,2020.3989,病原微生物 ,诺洛伐不沃 ,%,positivo,,未定 ,国外预警(RASFF),29-09-2020,
RASFF,生蚝,蛤蜊（Chamelea gallina） ,双级软体动物及其产品 ,,,,2020.2831,病原微生物 ,诺洛伐不沃 ,,,,未定 ,国外预警(RASFF),13-07-2020,
RASFF,生蚝,蛤蜊 ,双级软体动物及其产品 ,,,,2020.4981,病原微生物 ,大计数 - 大肠杆菌 ,MPN/100g,930,230 MPN/100g,严肃的 ,国外预警(RASFF),12-11-2020,
RASFF,生蚝,蛤（菲律宾蛤仔） ,双级软体动物及其产品 ,,,,2020.3882,病原微生物 ,太高的大肠杆菌计数 ,MPN/100g,1300-490-490-330-330,,严肃的 ,国外预警(RASFF),23-09-2020,
RASFF,生蚝,彭格列Verace蛤仔Phillippinarum CLJ ,双级软体动物及其产品 ,,,,2020.2671,病原微生物 ,太高的大肠杆菌计数 ,MPN/100g,790,700 MPN/100g,严肃的 ,国外预警(RASFF),01-07-2020,
RASFF,生蚝,蛤 - 贻贝gallorgis ,双级软体动物及其产品 ,,,,2020.4836,病原微生物 ,大计数 - 大肠杆菌 ,MPN/100g,3500,230 MPN/100g,严肃的 ,国外预警(RASFF),06-11-2020,
RASFF,生蚝,蛏子（冷冻刀）竹蛏属。 ,双级软体动物及其产品 ,,,,2020.3021,病原微生物 ,诺洛伐不沃 ,,Norovirus GI ,,未定 ,国外预警(RASFF),24-07-2020,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西百色甘化股份有限公司,,2015-07-08,,,正丙醇,mg/L,205,≤100mg/L,不合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西百色甘化股份有限公司,,2015-07-08,,,异丁醇+异戊醇,mg/L,40,≤30mg/L,不合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西农垦明阳生化集团股份有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西马山县远洋工贸有限责任公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西京龙生化有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西海盈酒精有限责任公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西农垦糖业集团昌菱制糖有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西新天德能源有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西贵港市甘化酒精有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西金源生物化工实业有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,德保县银丰工贸有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,广西罗城科潮基业科技发展有限公司,,2015-07-08,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-08,
食品伙伴网,食用酒精,食用酒精,酒类-->其他类,重庆天海农业发展有限公司,重庆天海农业发展有限公司,2015-09-17,,,,,,,合格,国内监督抽查(重庆市场监管局),2015-09-17,
食品伙伴网,贝类,小仁鲜   (贝类),水产及其制品-->生鲜（冻）水产品,/,大连长兴岛临港工业区长兴大市场尹光海鲜类摊点,2015-05-26,,,硝基呋喃类代谢物（3-氨基-2-恶唑酮（AOZ））,μg/kg,0.8,,不合格,国内监督抽查(辽宁市场监管局),2015-05-26,
食品伙伴网,贝类,海鲜(贝类),水产及其制品-->生鲜（冻）水产品,/,大连三八商城,2015-05-26,,,硝基呋喃类代谢物（氨基脲（SEM））,μg/kg,1.11,,不合格,国内监督抽查(辽宁市场监管局),2015-05-26,
食品伙伴网,贝类,花甲（鲜贝类）,水产及其制品-->生鲜（冻）水产品,/,广州家广超市有限公司万国店,2015-05-29,,,氯霉素,μg/kg,721,,不合格,国内监督抽查(原国家食药总局),2015-05-29,
食品伙伴网,贝类,蛏子（鲜贝类）,水产及其制品-->生鲜（冻）水产品,/,广州家广超市有限公司万国店,2015-05-29,,,氯霉素,μg/kg,26.7,,不合格,国内监督抽查(原国家食药总局),2015-05-29,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,深圳市百佳华百货有限公司公明佳华商场,深圳市百佳华百货有限公司公明佳华商场,2015-07-06,,,,,,,合格,国内监督抽查(广东市场监管局),2015-07-06,
食品伙伴网,贝类,北朝鲜贝类,水产及其制品-->生鲜（冻）水产品,大商集团延吉千盛购物广场有限公司,大商集团延吉千盛购物广场有限公司,2015-09-07,,,,,,,合格,国内监督抽查(吉林市场监管厅),2015-09-07,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/,蓬江区银汇洋水产店,2015-11-06,,,氯霉素,ug/kg,83,不得检出,不合格,国内监督抽查(广东市场监管局),2015-11-06,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/,蓬江区通盛水产品,2015-11-06,,,氯霉素,ug/kg,320,不得检出,不合格,国内监督抽查(广东市场监管局),2015-11-06,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,/,蓬江区森记水产店,2015-11-06,,,氯霉素,ug/kg,70,不得检出,不合格,国内监督抽查(广东市场监管局),2015-11-06,
食品伙伴网,贝类,大白贝（贝类）,水产及其制品-->生鲜（冻）水产品,/,蓬江区进成水产店,2015-11-06,,,氯霉素,ug/kg,5.5,不得检出,不合格,国内监督抽查(广东市场监管局),2015-11-06,
食品伙伴网,贝类,圣子（贝类）,水产及其制品-->生鲜（冻）水产品,重庆聚成轩商贸有限公司,重庆商社新世纪百货连锁经营有限公司涪陵商都,2015-12-01,,,,,,,合格,国内监督抽查(重庆市场监管局),2015-12-01,
食品伙伴网,贝类,淡菜（贝类）,水产及其制品-->生鲜（冻）水产品,福建东方帝景国际酒店有限公司,福建东方帝景国际酒店有限公司,2015-12-24,,,,,,,合格,国内监督抽查(天津市市场监管委员会),2015-12-24,
食品伙伴网,贝类,文哈（贝类）,水产及其制品-->生鲜（冻）水产品,湖北星球国际大酒店有限公司,湖北星球国际大酒店有限公司,2016-01-07,,,,,,,合格,国内监督抽查(湖北市场监管局),2016-01-07,
食品伙伴网,贝类,花甲（贝类）,水产及其制品-->生鲜（冻）水产品,湖北星球国际大酒店有限公司,湖北星球国际大酒店有限公司,2016-01-07,,,,,,,合格,国内监督抽查(湖北市场监管局),2016-01-07,
食安通,大豆,四级大豆油,,被抽检单位：江苏民康油脂有限公司,,2015-07-06,,,溶剂残留量（≤50mg/kg）,,92mg/kg,,不合格,国内监督抽查(江苏省食药监局),2015-09-30,
食安通,大豆,汇福冷榨大豆油,,三河汇福生物科技有限公司,,2015-03-16,,,过氧化值（≤6.0mmol/kg）,,6.5mmol/kg,,不合格,国内监督抽查(浙江省食药监局),2015-11-25,
食安通,大豆,猪肉大豆蛋白肠,,江门市江海区永恒食品加工厂,,2015-04-28,,,胭脂红,,,,不合格,国内监督抽查(温州市食药监局),2015-11-17,
食安通,大豆,大豆油,,乾安县润泽植物油加工有限公司,,2015-04-03,,,酸值（KOH）（≤1.0mg/g）,,1.4mg/g,,不合格,国内监督抽查(吉林省食药监局),2015-11-16,
食安通,大豆,大豆油,,湖北中昌植物油有限公司,,2015-07-04,,,酸值（KOH）（≤0.20（KOH）mg/g）,,0.42（KOH）mg/g,,不合格,国内监督抽查(食药监总局),2015-11-09,
食安通,大豆,满庆红一级大豆油,,庆阳天露油脂有限公司,,2015-05-06,,,标签,,强调含维生素A，维生素E，不饱和脂肪酸未标示含量，强调不含胆固醇未标示含量；营养标签脂肪修约间隔错误，钠名称标示错误，钠单位标示错误，对维生素A，维生素E，胆固醇进行含量声称未在营养成分表中标示含量,,不合格,国内监督抽查(甘肃省食药监局),2015-11-06,
食安通,大豆,一级大豆油,,甘肃德祥油脂有限公司,,2015-05-15,,,标签,,未标示配料表和贮存条件；营养标签中能量，脂肪的修约间隔错误，蛋白质含量单位标示错误，碳水化合物，钠的含量小于“0”界限值未标示为“0”，营养素参考值中文未标示单位，能量，脂肪，碳水化合物，钠营养素参考值修约间隔错误。,,不合格,国内监督抽查(甘肃省食药监局),2015-11-06,
食安通,大豆,一级大豆油,,深圳市家天下食品有限公司,,2015-06-10,,,脂肪酸组成,,,,不合格,国内监督抽查(深圳市食药监局),2015-11-05,
食安通,大豆,四级大豆油,,徐州市东裕粮油贸易有限公司,,2015-06-01,,,过氧化值（≤6.0mmol/kg）,,13.2mmol/kg,,不合格,国内监督抽查(江苏省食药监局),2015-12-23,
食安通,大豆,一级大豆油,,徐州市东裕粮油贸易有限公司,,2015-09-01,,,过氧化值（≤5.0mmol/kg）,,9.1mmol/kg,,不合格,国内监督抽查(江苏省食药监局),2015-12-23,
食安通,大豆,麻辣味蛋白素肉（大豆素食）,,重庆康誉食品有限公司,,2015-05-13,,,苯甲酸及其钠盐（以苯甲酸计）（不得使用）,,0.027g/kg,,不合格,国内监督抽查(重庆市食药监局),2015-12-20,
食安通,大豆,大豆油（半精炼）,,天津东宝源农业开发有限公司,,2015-06-29,,,标签,,,,不合格,国内监督抽查(天津市市场监管委),2015-12-17,
食安通,大豆,原汁大豆酱油,,威海欣佳食品有限公司,,2015-07-02,,,氨基酸态氮（≥0.40g/100mL）,,0.0072g/100mL,,不合格,国内监督抽查(山东省食药监局),2015-12-09,
食安通,大豆,百合康牌大豆卵磷脂软胶囊,,荣城百合生物技术有限公司,,/,,,酸价（≤20mgKOH/g）,,23mgKOH/g,,不合格,国内监督抽查(甘肃省食药监局),2015-12-04,
食安通,大豆,一级大豆油,,深圳市豆世食品有限公司,,2015-09-21,,,脂肪酸组成,,/,,不合格,国内监督抽查(深圳市食药监局),2015-11-27,
食安通,大豆,大豆油,,太仓市福麟食品有限公司,,2015-10-23,,,脂肪酸组成,,不合格,,不合格,国内监督抽查(上海市食药监局),2016-01-20,
食安通,大豆,思古笨榨熟大豆油（压榨）,,黑龙江省九华粮油有限公司,,2014-11-24,,,酸值（KOH）（≤1.0mg/g）,,1.21mg/g,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油（压榨),,长春市嘉冠油脂加工厂,,2015-09-22,,,溶剂残留量（不得检出）,,16.95mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油,,吉林省吉德食品有限公司,,2015-09-03,,,溶剂残留量（不得检出）,,29.26mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油,,吉林省金香源粮油有限公司,,2015-10-20,,,溶剂残留量（不得检出）,,17.20mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,龙仓一级大豆油,,河北仓盛兴粮油工贸有限公司,,2015-10-01,,,标签,,不合格,,不合格,国内监督抽查(邯郸市食药监局),2015-12-31,
食安通,大豆,大豆油（四级）,,江苏金谷源粮油有限公司,,2015-09-01,,,溶剂残留量（≤50.0mg/kg）,,72.7mg/kg,,不合格,国内监督抽查(江苏省食药监局),2015-12-30,
食安通,黄豆,黄豆酱油,,酒泉九眼泉食品有限责任公司,,2015-05-23,,,氨基酸态氮（≥0.4g/100mL）,,0.02g/100mL,,不合格,国内监督抽查(甘肃省食药监局),2015-12-25,
食安通,黄豆,土家黄豆酱油,,沿河土家酱油加工店,,2015-05-13,,,氨基酸态氮（≥0.40g/100mL）,,0.014 g/100mL,,不合格,国内监督抽查(贵州省食药监局),2015-12-24,
食安通,黄豆,黄豆酱油,,贵阳花溪新兴酱菜厂,,2015-03-28,,,氨基酸态氮（≥0.40g/100mL）,,0.042 g/100mL,,不合格,国内监督抽查(贵州省食药监局),2015-12-24,
食安通,黄豆,黄豆脆家缘锅巴牛肉味,,北京华飞食品有限公司,,2015-08-01,,,菌落总数,,不合格,,不合格,国内监督抽查(北京市食药监局),2015-12-23,
食安通,黄豆,黄豆脆家缘锅巴五香味,,北京华飞食品有限公司,,2015-07-25,,,菌落总数,,不合格,,不合格,国内监督抽查(北京市食药监局),2015-12-23,
食安通,黄豆,黄豆脆家缘锅巴鸡汁味,,北京华飞食品有限公司,,2015-08-01,,,菌落总数,,不合格,,不合格,国内监督抽查(北京市食药监局),2015-12-23,
食安通,黄豆,黄豆脆家缘锅巴孜然味,,北京华飞食品有限公司,,2015-07-25,,,菌落总数,,不合格,,不合格,国内监督抽查(北京市食药监局),2015-12-23,
食安通,黄豆,黄豆酱油,,黑龙江省齐齐哈尔市回民调味品厂,,2015-01-09,,,氨基酸态氮（≥0.40g/100mL）,,未检出,,不合格,国内监督抽查(黑龙江省食药监局),2015-12-18,
食安通,黄豆,黄豆酱油,,清镇市红湖酱油厂,,2015-07-02,,,氨基酸态氮（≥0.40g/100mL）,,0.09g/100mL,,不合格,国内监督抽查(贵州省食药监局),2015-12-16,
食安通,黄豆,黄豆酱油,,铜仁市豆制品酿造厂,,2015-07-08,,,氨基酸态氮（≥0.40）,,0.056,,不合格,国内监督抽查(贵州省食药监局),2015-12-10,
食安通,黄豆,黄豆酱油,,印江土家苗族自治县粮食购销有限公司峨岭粮油经营公司,,2015-07-13,,,氨基酸态氮（≥0.40）,,0.12,,不合格,国内监督抽查(贵州省食药监局),2015-12-10,
食安通,黄豆,黄豆酱油,,北康酿造食品有限公司,,2015-04-10,,,菌落总数（≤30000CFU/ML）,,370000CFU/ML,,不合格,国内监督抽查(吉林省食药监局),2015-12-07,
食安通,黄豆,黄豆酱油（酿造酱油）,,额敏县豫东酱醋食品厂,,2015-05-12,,,氨基酸态氮（≥0.40g/100ml）,,0.3g/100ml,,不合格,国内监督抽查(新疆食药监局),2015-12-03,
食安通,黄豆,黄豆酱油,,甘肃平凉天源酿造食品有限公司,,2015-09-17,,,标签,,不合格,,不合格,国内监督抽查(甘肃省食药监局),2016-01-22,
食安通,黄豆,黄豆老抽酱油（酿造酱油）,,岳池县灵芝春酱油醋酿造厂,,2015-05-21,,,氨基酸态氮（≥0.4g/100mL）,,0.3g/100mL,,不合格,国内监督抽查(四川省食药监局),2016-01-18,
食安通,黄豆,黄豆酱油,,哈尔滨月夕实业有限责任公司,,2015-03-05,,,氨基酸态氮（≥0.4g/100mL）,,0.037g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-01-11,
食安通,黄豆,黄豆酱油,,鹤岗市康维生物科技有限公司,,2015-01-09,,,苯甲酸（≤1g/kg）,,1.4g/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-01-11,
食安通,黄豆,乐鸿特制黄豆酱油酿造酱油,,四川省古蔺县乐鸿食品有限责任公司,,2015-04-14,,,菌落总数（≤30000CFU/mL）,,190000CFU/mL,,不合格,国内监督抽查(四川省食药监局),2015-12-30,
RASFF,贝类,贻贝（翡翠管） ,双级软体动物及其产品 ,,,,2020.2585,,,,,,不认真 ,国外预警(RASFF),24-06-2020,
RASFF,贝类,青口贝 ,双级软体动物及其产品 ,,,,2020.3435,病原微生物 ,怀疑甲型肝炎病毒 ,,,assente,严肃的 ,国外预警(RASFF),26-08-2020,
RASFF,贝类,绳生长贻贝/线模（贻贝） ,双级软体动物及其产品 ,,,,2020.3637,病原微生物 ,太高的大肠杆菌计数 ,/100g,1100,700 /100g,严肃的 ,国外预警(RASFF),08-09-2020,
RASFF,贝类,活贻贝 - 贻贝edulys ,双级软体动物及其产品 ,,,,2020.4932,病原微生物 ,太高的大肠杆菌计数 ,MPN/100g,1100 / 1700 / 2300 / 490 / 490,230 MPN/100g,严肃的 ,国外预警(RASFF),11-11-2020,
RASFF,贝类,Bouchot / Live Mussel Mussels Mussels ,双级软体动物及其产品 ,,,,2020.3064,病原微生物 ,太高的大肠杆菌计数 ,CFU/100g,7900,700 CFU/100g,严肃的 ,国外预警(RASFF),28-07-2020,
RASFF,贝类,活贻贝（紫贻贝） ,双级软体动物及其产品 ,,,,2020.3294,生物毒素（其他） ,腹泻贝类中毒（DSP）毒素 -  Okadaic acid ,µg/kg - ppb,148,,严肃的 ,国外预警(RASFF),17-08-2020,
RASFF,贝类,婊子贻贝 ,双级软体动物及其产品 ,,,,2020.5080,病原微生物 ,沙门氏菌。 ,/25g,PRESENCE,ABSENCE /25g,严肃的 ,国外预警(RASFF),18-11-2020,
RASFF,贝类,速冻熟贻贝（16055390） ,双级软体动物及其产品 ,,,,2020.1978,,,,,,不认真 ,国外预警(RASFF),12-05-2020,
RASFF,贝类,蓝贻贝（MyTilus Edulis） ,双级软体动物及其产品 ,,,,2020.3303,病原微生物 ,没有定义 - 沙门氏菌 ,/25g,found,absence /25g,严肃的 ,国外预警(RASFF),17-08-2020,
RASFF,贝类,蓝贻贝（MyTilus Edulis） ,双级软体动物及其产品 ,,,,2020.3303,病原微生物 ,沙门氏菌豆尿 ,/25g,found,absence /25g,严肃的 ,国外预警(RASFF),17-08-2020,
RASFF,贝类,青口贝 ,双级软体动物及其产品 ,,,,2020.5143,重金属 ,镉 ,mg/kg - ppm,"1,92",,严肃的 ,国外预警(RASFF),20-11-2020,
RASFF,贝类,青口贝 ,双级软体动物及其产品 ,,,,2020.5143,重金属 ,镉 ,mg/kg - ppm,"1,7",1 mg/kg - ppm,严肃的 ,国外预警(RASFF),20-11-2020,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,北海市银海侨港市场,北海市银海侨港市场,2015-07-29,,,,,,,合格,国内监督抽查(广西市场监管局),2015-07-29,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,/,陈磊（北京飞鸿伟业新五星农副产品市场有限公司）,2015-08-24,,,,,,,合格,国内监督抽查(北京市场监管局),2015-08-24,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,/,***（北京城北回龙观商品交易市场有限公司）,2015-08-24,,,,,,,合格,国内监督抽查(北京市场监管局),2015-08-24,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,/,北京领航永昌水产经销部（北京水屯农副产品批发市场）,2015-08-24,,,,,,,合格,国内监督抽查(北京市场监管局),2015-08-24,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,/,北京京昌卫国明发水产品销售中心（北京城北回龙观商品交易市场有限公司）,2015-08-24,,,,,,,合格,国内监督抽查(北京市场监管局),2015-08-24,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,/,北京霸力安业商贸中心,2015-08-24,,,,,,,合格,国内监督抽查(北京市场监管局),2015-08-24,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,宁波市江北伊建武鲜活贝壳行,宁波市江北伊建武鲜活贝壳行,2015-11-26,,,,,,,合格,国内监督抽查(浙江市场监管局),2015-11-26,
食品伙伴网,牡蛎,牡蛎肉,水产及其制品-->生鲜（冻）水产品,待查,苏世娟,2015-12-08,,,,,,,合格,国内监督抽查(江苏市场监管局),2015-12-08,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,海头,姚吉荣,2015-12-08,,,,,,,合格,国内监督抽查(江苏市场监管局),2015-12-08,
食品伙伴网,牡蛎,牡蛎,水产及其制品-->生鲜（冻）水产品,宁德市万佳购物广场有限公司,宁德市万佳购物广场有限公司,2015-12-24,,,,,,,合格,国内监督抽查(天津市市场监管委员会),2015-12-24,
