信息来源,搜索条件,物料名称,产品分类,生产商,供应商,生产日期,批号,项目分类,检测项目,单位,检测结果,限量值,判定,发布单位,发布日期,备注
食安通,黄豆,黄豆酱油（酿造酱油）,,青铜峡市银苏食品酿造有限公司,,2016-01-08,,,氨基酸态氮（≥0.4g/100mL）,,0.19g/100mL,,不合格,国内监督抽查(宁夏食药监局),2016-09-10,
食安通,黄豆,黄豆酱油（酿造酱油）,,青铜峡市银苏食品酿造有限公司,,2015-12-08,,,氨基酸态氮（≥0.4g/100mL）,,0.09g/100mL,,不合格,国内监督抽查(宁夏食药监局),2016-09-10,
食安通,黄豆,黄豆酱油,,长春市乐福酿造厂,,2016-02-01,,,氨基酸态氮（≥0.40g/100mL）,,0.12g/100mL,,不合格,国内监督抽查(吉林省食药监局),2016-09-05,
食安通,黄豆,黄豆酱油,,林州市食品厂有限公司,,2015-11-13,,,菌落总数（≤30000CFU/mL）,,75000CFU/mL,,不合格,国内监督抽查(河南省食药监局),2016-10-26,
食安通,黄豆,原汁黄豆酱油,,齐齐哈尔农垦正弘徳食品有限公司,,2015-09-06,,,氨基酸态氮（≥0.4g/100mL）,,0g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-10-12,
食安通,淀粉,淀粉（马铃薯淀粉）,,讷河市家良淀粉食品有限公司,,2015-06-02,,,霉菌和酵母菌计数（限马铃薯淀粉）（≤1000CFU/g）,,1500CFU/g,,不合格,国内监督抽查(黑龙江省食药监局),2016-01-22,
食安通,淀粉,QQ粉(湿粉条)(淀粉制品),,郑州仪和顺食品有限公司,,2015-07-18,,,铝的残留量（以干基计）（≤200mg/kg）,,326mg/kg,,不合格,国内监督抽查(河南省食药监局),2016-01-20,
食安通,淀粉,纯红薯粉条（淀粉制品）,,辉县市鑫隆薯业种植专业合作社,,2014-10-14,,,铝的残留量（以干基计）（≤200mg/kg）,,284mg/kg,,不合格,国内监督抽查(河南省食药监局),2016-01-20,
食安通,淀粉,嫩肉淀粉,,贵州兴河食品有限公司,,2015-10-02,,,标签,,营养成分表中“钠”，“碳水化合物”未按GB28050要求进行修约,,不合格,国内监督抽查(贵州省食药监局),2016-01-20,
食安通,淀粉,玉米淀粉,,廊坊市盛世佳宝食品有限公司,,2015-09-11,,,二氧化硫（以二氧化硫残留量计）（≤0.03g/kg）,,0.079g/kg,,不合格,国内监督抽查(河北省食药监局),2016-02-29,
食安通,淀粉,红薯粉条（淀粉制品）,,古田县伟昌工贸有限公司,,2014-08-23,,,铝的残留量（不得使用）,,55mg/kg,,不合格,国内监督抽查(福建省食药监局),2016-02-26,
食安通,淀粉,东北高粘淀粉（玉米淀粉）,,吉林省杞参食品有限公司,,2015-10-05,,,大肠菌群（＜70MPN/g）,,＞24000MPN/g,,不合格,国内监督抽查(广西食药监局),2016-02-16,
食安通,淀粉,马铃薯淀粉（土豆生粉）,,广州明誉食品发展有限公司,,2015-09-16,,,酵母和霉菌计数（＜1000CFU/g）,,2000CFU/g,,不合格,国内监督抽查(广西食药监局),2016-02-16,
食安通,淀粉,玉米淀粉,,盐城蜜园食品有限公司分装,,2015-10-07,,,霉菌（≤100CFU/g）,,200CFU/g,,不合格,国内监督抽查(江苏省食药监局),2016-02-03,
食安通,淀粉,小麦淀粉,,南京甘汁园糖业有限公司,,2015-10-17,,,大肠菌群（≤70MPN/100g）,,930MPN/100g,,不合格,国内监督抽查(江苏省食药监局),2016-02-03,
食安通,淀粉,淀粉,,孟文海淀粉加工坊,,2015-06-01,,,"白度,457nm蓝光反射率（≥88.0%）",,80.00%,,不合格,国内监督抽查(重庆市食药监局),2016-02-01,
食安通,淀粉,马铃薯淀粉,,宁夏西海固国联马铃薯产业有限公司,,/,,,大肠菌群（≤70MPN/100g）,,150MPN/100g,,不合格,国内监督抽查(宁夏食药监局),2016-03-10,
食安通,淀粉,马铃薯淀粉,,宁夏西海固国联马铃薯产业有限公司,,/,,,大肠菌群（≤70MPN/100g）,,4600MPN/100g,,不合格,国内监督抽查(宁夏食药监局),2016-03-10,
食安通,淀粉,马铃薯淀粉,,固原三鼎马铃薯制品有限公司,,/,,,大肠菌群（≤70MPN/100g）,,230MPN/100g,,不合格,国内监督抽查(宁夏食药监局),2016-03-10,
食安通,淀粉,马铃薯淀粉,,固原隆鑫淀粉有限责任公司,,/,,,菌落总数（≤10000CFU/g）,,180000CFU/g,,不合格,国内监督抽查(宁夏食药监局),2016-03-10,
食安通,淀粉,马铃薯淀粉,,固原隆鑫淀粉有限责任公司,,/,,,菌落总数（≤10000CFU/g）,,83000CFU/g,,不合格,国内监督抽查(宁夏食药监局),2016-03-10,
食安通,淀粉,红薯淀粉,,东莞市出奇食品有限公司,,2015-01-30,,,二氧化硫残留量,,/,,不合格,国内监督抽查(深圳市食药监局),2016-03-09,
食安通,淀粉,小麦淀粉,,上海裕田农业科技有限公司,,2015-10-29,,,大肠菌群（≤70MPN/100g）,,430MPN/100g,,不合格,国内监督抽查(江苏省食药监局),2016-03-02,
食安通,淀粉,马铃薯淀粉,,安徽省来氏大地食品有限公司,,2015-06-25,,,标签（应符合GB7718-2011之要求）,,未标注该产品配料表,,不合格,国内监督抽查(安徽省食药监局),2016-03-02,
食安通,淀粉,红薯淀粉,,安徽省良心食品有限公司,,2015-07-21,,,灰分（≤0.5%）,,0.8%,,不合格,国内监督抽查(安徽省食药监局),2016-03-02,
食安通,淀粉,香辣肉卷/肉淀粉肠,,银川吉祥红食品有限公司,,2016-02-23,,,菌落总数（≤50000cfu/g）,,610000cfu/g,,不合格,国内监督抽查(宁夏食药监局),2016-04-27,
食安通,淀粉,马铃薯淀粉,,宁波市鄞州富之华食品有限公司,,2015-10-18,,,大肠菌群（≤70MPN/100g）,,930MPN/100g,,不合格,国内监督抽查(浙江省食药监局),2016-04-26,
食安通,淀粉,食用玉米淀粉,,长春大成生物科技开发有限公司,,2016-01-08,,,霉菌计数,,/,,不合格,国内监督抽查(深圳市食药监局),2016-05-18,
食安通,淀粉,玉米淀粉,,南昌市老友食品厂,,2016-03-02,,,霉菌计数,,/,,不合格,国内监督抽查(深圳市食药监局),2016-05-18,
食安通,淀粉,淀粉餐具,,被抽检单位：深圳市潭海实业有限公司潭海酒店,,/,,,"蒸发残渣4％乙酸,60℃,2h",,/,,不合格,国内监督抽查(深圳市食药监局),2016-05-05,
食安通,淀粉,玉米淀粉,,徐州市绿然食品有限公司（分装）,,2016-02-28,,,二氧化硫残留量（≤0.03g/kg）,,0.07g/kg,,不合格,国内监督抽查(江苏省食药监局),2016-06-24,
食安通,淀粉,香叶肠（淀粉肠）,,昌黎县文英食品有限公司,,2016-03-06,,,亚硝酸盐(以NaNO2计),,/,,不合格,国内监督抽查(秦皇岛市食药监局),2016-06-17,
食安通,淀粉,马铃薯淀粉,,临县祥和淀粉有限公司,,2016-04-02,,,大肠菌群（≤70MPN/100g）,,11000MPN/100g,,不合格,国内监督抽查(山西省食药监局),2016-06-06,
食安通,淀粉,飞车牌精制生粉（马铃薯淀粉）,,明水县瑞兴淀粉厂,,2016-02-18,,,霉菌和酵母菌数（≤1000CFU/g）,,2800CFU/g,,不合格,国内监督抽查(黑龙江省食药监局),2016-07-18,
食安通,淀粉,洁新牌精制生粉（马铃薯淀粉）,,兰西县榆林镇林城村洁新淀粉厂,,2015-10-07,,,霉菌和酵母菌数（≤1000CFU/g）,,1400CFU/g,,不合格,国内监督抽查(黑龙江省食药监局),2016-07-04,
食安通,淀粉,玉米淀粉,,上海裕田农业科技有限公司,,2016-04-24,,,霉菌（≤100cfu/g）,,130cfu/g,,不合格,国内监督抽查(上海市食药监局),2016-08-24,
食安通,淀粉,速溶生粉（食用玉米淀粉）,,上海融氏企业有限公司,,2016-04-15,,,霉菌（≤100cfu/g）,,150cfu/g,,不合格,国内监督抽查(上海市食药监局),2016-08-24,
食安通,淀粉,理想牌粟粉（玉米淀粉）,,东莞市日隆食品有限公司,,2016-01-02,,,霉菌计数,,/,,不合格,国内监督抽查(深圳市食药监局),2016-08-22,
食安通,淀粉,生粉（小麦淀粉）,,上海群拓食品有限公司,,2016-04-21,,,霉菌,,/,,不合格,国内监督抽查(深圳市食药监局),2016-08-22,
食安通,淀粉,云晶牌马铃薯淀粉,,黑龙江省依安县兴安岭薯业有限公司,,2015-04-10,,,霉菌和酵母菌数（≤1000CFU/g）,,3000CFU/g,,不合格,国内监督抽查(黑龙江省食药监局),2016-08-19,
食安通,淀粉,小麦淀粉,,滕州市名厨调味食品有限公司,,2016-05-02,,,霉菌（≤100CFU/g）,,140CFU/g,,不合格,国内监督抽查(山东省食药监局),2016-08-17,
食安通,淀粉,食用玉米淀粉（分装）,,青州市正宜调味食品有限公司,,2016-04-21,,,霉菌（≤100CFU/g）,,170CFU/g,,不合格,国内监督抽查(山东省食药监局),2016-08-17,
食安通,淀粉,玉米淀粉（分装）,,山东天和园食品有限公司,,2016-04-20,,,霉菌（≤100CFU/g）,,110CFU/g,,不合格,国内监督抽查(山东省食药监局),2016-08-17,
食安通,淀粉,粉妞豌豆淀粉,,青铜峡市顺宝清真食品有限公司,,2016-05-10,,,二氧化硫残留量（≤0.03g/kg）,,0.0794g/kg,,不合格,国内监督抽查(宁夏食药监局),2016-08-04,
食安通,淀粉,淀粉（分装）,,平顶山市全香棵食品有限公司,,2015-09-26,,,霉菌,,/,,不合格,国内监督抽查(深圳市食药监局),2016-09-22,
食安通,淀粉,铁石玉米淀粉,,铁岭欣绿康食品有限公司,,2016-03-23,,,霉菌（≤100CFU/g）,,210CFU/g,,不合格,国内监督抽查(辽宁省食药监局),2016-09-12,
食安通,淀粉,午餐三文治(淀粉肠),,沈阳吉顺达食品制造有限公司,,2016-06-13,,,菌落总数（≤50000CFU/g）,,150000CFU/g,,不合格,国内监督抽查(辽宁省食药监局),2016-10-24,
食安通,大豆,大豆油,,河南马氏粮油有限公司,,2014-11-04,,,酸值（≤0.20mg/g）,,0.74mg/g,,不合格,国内监督抽查(河南省食药监局),2016-01-29,
食安通,大豆,压榨熟大豆油,,黑龙江省九华粮油有限公司,,2015-04-25,,,溶剂残留量（不得检出）,,32mg/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-01-25,
食安通,大豆,古法笨榨大豆油,,吉林省中吉食品集团有限公司,,2015-06-15,,,酸值/酸价(以KOH计)（≤1.0mg/g）,,1.3mg/g,,不合格,国内监督抽查(辽宁省食药监局),2016-01-25,
食安通,大豆,大豆油,,太仓市福麟食品有限公司,,2015-10-23,,,脂肪酸组成,,不合格,,不合格,国内监督抽查(上海市食药监局),2016-01-20,
食安通,大豆,思古笨榨熟大豆油（压榨）,,黑龙江省九华粮油有限公司,,2014-11-24,,,酸值（KOH）（≤1.0mg/g）,,1.21mg/g,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油（压榨),,长春市嘉冠油脂加工厂,,2015-09-22,,,溶剂残留量（不得检出）,,16.95mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油,,吉林省吉德食品有限公司,,2015-09-03,,,溶剂残留量（不得检出）,,29.26mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,大豆油,,吉林省金香源粮油有限公司,,2015-10-20,,,溶剂残留量（不得检出）,,17.20mg/kg,,不合格,国内监督抽查(吉林省食药监局),2016-01-11,
食安通,大豆,压榨一级大豆油,,奎屯远征油脂有限公司,,2015-10-21,,,标签,,字符高度不符合标准要求：5mm,,不合格,国内监督抽查(新疆食药监局),2016-02-01,
食安通,大豆,有机大豆油,,"委托方：北大荒营销股份有限公司
受委托方：黑龙江省九三农垦金豆有机油脂有限责任公司",,2015-10-02,,,苯并[a]芘（≤10μg/kg）,,15.9 μg/kg,,不合格,国内监督抽查(食药监总局),2016-03-29,
食安通,大豆,大豆油,,被抽检单位：金乡县金乡街道四叶草米线馆,,2015-08-21,,,酸值（≤0.20mg/g）,,2.7mg/g,,不合格,国内监督抽查(山东省食药监局),2016-03-23,
食安通,大豆,大豆油,,被抽检单位：金乡县金乡街道兄弟俩土豆粉店,,2015-08-10,,,酸值（≤0.20mg/g）,,3.2mg/g,,不合格,国内监督抽查(山东省食药监局),2016-03-23,
食安通,大豆,一级大豆油,,贵州省湄潭县永隆粮油有限责任公司,,2016-01-05,,,标签,,不合格,,不合格,国内监督抽查(贵州省食药监局),2016-03-16,
食安通,大豆,金全兴大豆油,,安庆市老渔村粮油有限责任公司,,2015-05-09,,,标签（应符合GB7718-2011之要求）,,标签标注执行标准与产品不相符,,不合格,国内监督抽查(安徽省食药监局),2016-03-09,
食安通,大豆,大豆油,,江苏金洲粮油食品有限公司,,2015-01-26,,,酸值（KOH）（≤0.20mg/g）,,0.24mg/g,,不合格,国内监督抽查(江苏省食药监局),2016-03-09,
食安通,大豆,纯大豆酱,,东丰县牟德海大酱厂,,2015-05-29,,,安赛蜜（≤0.5g/kg）,,0.97g/kg,,不合格,国内监督抽查(吉林省食药监局),2016-03-07,
食安通,大豆,鸿渤冷鲜笨榨大豆油,,榆树市鸿渤植物油加工厂,,2015-04-20,,,酸值（≤1.0mg/g）,,2.1mg/g,,不合格,国内监督抽查(吉林省食药监局),2016-03-07,
食安通,大豆,惠普生牌大豆磷脂软胶囊,,南宁富来欣生物科技有限公司,,DL04148,,,磷脂酰胆碱（≥14.4g/100g）,,9.9g/100g,,不合格,国内监督抽查(贵州省食药监局),2016-03-07,
食安通,大豆,百合康牌大豆卵磷脂软胶囊,,荣成百合生物技术有限公司,,541268408,,,磷脂酰胆碱（≥20g/100g）,,12g/100g,,不合格,国内监督抽查(北京市食药监局),2016-04-26,
食安通,大豆,大豆油,,日照万东粮油有限公司,,2016-03-14,,,邻苯二甲酸二丁酯（DBP)（≤0.3mg/kg）,,4.1mg/kg,,不合格,国内监督抽查(日照市食药监局),2016-05-27,
食安通,大豆,御豆坊（一级大豆油）,,沧州市万福食用油脂有限公司,,2015-09-13,,,酸值（KOH）（≤0.20mg/g）,,0.28mg/g,,不合格,国内监督抽查(河北省食药监局),2016-05-16,
食安通,大豆,非转基因大豆油,,黑龙江省建三江农垦荣氏粮油工贸有限公司,,2015-04-16,,,过氧化值（≤5.0mmol/kg）,,7.20mmol/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-05-09,
食安通,大豆,非转基因大豆油,,黑龙江省建三江农垦荣氏粮油工贸有限公司,,2015-04-16,,,过氧化值（≤5.0mmol/kg）,,7.20mmol/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-05-09,
食安通,大豆,精品大豆油,,黑龙江四合大豆食品加工有限责任公司,,2015-08-28,,,过氧化值（≤6.0mmol/kg）,,8.3mmol/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-06-27,
食安通,大豆,大豆油,,哈尔滨市道里区鑫兴豆油加工厂,,2016-03-20,,,过氧化值（≤6mmol/kg）,,9.2mmol/kg,,不合格,国内监督抽查(黑龙江省食药监局),2016-06-13,
食安通,大豆,纯笨榨大豆油,,肇东市昌五镇立东制油厂,,2016-03-10,,,酸值/酸价(KOH)（≤1mg/g）,,1.5mg/g,,不合格,国内监督抽查(黑龙江省食药监局),2016-07-18,
食安通,大豆,大豆油（分装）,,淄川区商家百征快餐店,,2015-07-25,,,过氧化值（≤5.0mmol/kg）,,9.4mmol/kg,,不合格,国内监督抽查(淄博市食药监局),2016-07-10,
食安通,大豆,冰糖葫芦大豆（膨化食品）,,雕县金汇源食品厂,,2015-05-16,,,山梨酸（不得使用）,,0.50g/kg,,不合格,国内监督抽查(四川省食药监局),2016-06-30,
食安通,大豆,巨无霸汉堡（大豆膨化食品）,,成都市豁达食品厂,,2015-07-22,,,苯甲酸（不得使用）,,0.87g/kg,,不合格,国内监督抽查(四川省食药监局),2016-06-30,
食安通,大豆,大豆油,,被抽检单位：莱芜市雪野兴隆圣水山庄,,2016-06-23,,,过氧化值（≤6.0mmol/kg）,,8.5mmol/kg,,不合格,国内监督抽查(莱芜市食药监局),2016-08-02,
食安通,大豆,蒙佳非转基因三级大豆油,,内蒙古蒙佳粮油工业集团有限公司,,2015-10-26,,,溶剂残留量（≤50mg/kg）,,668mg/kg,,不合格,国内监督抽查(内蒙古食药监局),2016-09-25,
食安通,大豆,恭喜一级大豆油,,海宁市华欣油脂有限责任公司,,2016-05-20,,,酸值（≤0.20mg/g）,,0.38mg/g,,不合格,国内监督抽查(浙江省食药监局),2016-09-21,
食安通,大豆,大豆酱油,,呼玛三卡老徐头酱菜厂,,2016-04-01,,,氨基酸态氮（≥0.55g/100mL）,,0.22g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-09-05,
食安通,大豆,大豆蛋白制品（烧烤味）,,重庆涞鸿食品有限公司,,2016-05-01,,,同功能食品添加剂混合使用时各自用量占其最大使用量比例之和（≤1）,,1.2,,不合格,国内监督抽查(重庆市食药监局),2016-10-17,
食安通,大豆,大豆油（笨榨）,,长春市绿野油脂有限公司,,2016-06-06,,,过氧化值（≤6.0mmol/kg）,,10.7mmol/kg,,不合格,国内监督抽查(吉林省食药监局),2016-10-17,
食安通,大豆,大豆油（笨榨）,,长春市绿野油脂有限公司,,2016-06-03,,,过氧化值（≤6.0mmol/kg）,,10.5mmol/kg,,不合格,国内监督抽查(吉林省食药监局),2016-10-17,
食安通,大豆,金典牛肉串（大豆制品）,,潮州市潮安区铭泰食品有限公司,,2016-02-26,,,山梨酸（≤1.0g/kg）,,1.32g/kg,,不合格,国内监督抽查(广东省食药监局),2016-09-29,
食安通,大豆,腊肠（猪肉大豆蛋白肠）,,中山市黄圃镇今荣肉类制品厂,,2016-06-10；20160610,,,过氧化值（0.50g/100g（以脂肪计））,,0.57g/100g（以脂肪计）,,不合格,国内监督抽查(福建省食药监局),2016-11-22,
食安通,大豆,腊肠（猪肉大豆蛋白肠）,,中山市黄圃镇今荣肉类制品厂,,2016-06-01；20160601,,,过氧化值（0.50g/100g（以脂肪计））,,0.86g/100g（以脂肪计）,,不合格,国内监督抽查(福建省食药监局),2016-11-22,
食安通,大豆,康富丽牌大豆磷脂软胶囊,,委托方：广州市美笛尔生物科技有限公司；生产企业：武汉倍斯康生物科技有限公司,,15012501,,,汞（≤0.3mg/kg）,,0.475mg/kg,,不合格,国内监督抽查(山东省食药监局),2016-11-09,
食安通,小麦、小麦粉,小麦粉,,宿迁市豫兴面业有限公司,,2016-04-07,,,过氧化苯甲酰（不得检出）,,0.02mg/kg,,不合格,国内监督抽查(江苏省食药监局),2016-10-26,
食安通,小麦、小麦粉,通用小麦粉,,台安县博康达面粉厂,,2016-08-23,,,铝的残留量（以干基计）（不得检出）,,88.8mg/kg,,不合格,国内监督抽查(辽宁省食药监局),2016-11-21,
食安通,小麦、小麦粉,莲花食用小麦淀粉,,项城市菱花面粉有限公司,,2016-03-25,,,霉菌（≤100CFU/g）,,230CFU/g,,不合格,国内监督抽查(甘肃省食药监局),2016-11-18,
食安通,小麦、小麦粉,麦芯粉（小麦粉）,,山东信中食品有限公司,,2016-01-13,,,脱氧雪腐镰刀菌烯醇（≤1000μg/kg）,,1.7×1000μg/kg,,不合格,国内监督抽查(山东省食药监局),2016-11-16,
食安通,小麦、小麦粉,食用小麦淀粉（分装）,,平湖市林埭镇广欣食品厂,,2016-08-12,,,霉菌（≤100CFU/g）,,380CFU/g,,不合格,国内监督抽查(浙江省食药监局),2016-12-21,
食安通,小麦、小麦粉,六姐妹煎饼（小麦）,,蒙阴蒙山绿色食品有限公司,,2016-09-18,,,菌落总数（≤1500CFU/g）,,1.2×100000CFU/g,,不合格,国内监督抽查(山东省食药监局),2016-12-21,
食安通,小麦、小麦粉,雪逸牌澄面（小麦淀粉）,,太原森泰食品有限公司晋中分公司,,2016-08-03,,,霉菌（≤100CFU/g）,,230CFU/g,,不合格,国内监督抽查(食药监总局),2016-12-20,
食安通,小麦、小麦粉,小麦淀粉,,监制商：福建塞翁福食品股份有限公司分装商：上海塞翁福农业发展有限公司,,2016-08-01,,,霉菌（≤100CFU/g）,,290CFU/g,,不合格,国内监督抽查(食药监总局),2016-12-20,
食安通,小麦、小麦粉,小麦粉,,新泰市恒立达面粉厂,,2016-04-25,,,过氧化苯甲酰（不得检出）,,7.5mg/kg,,不合格,国内监督抽查(山东省食药监局),2016-12-14,
食安通,小麦、小麦粉,小麦粉,,新泰市楼德镇鸿谊面粉厂,,2016-06-07,,,过氧化苯甲酰（不得检出）,,0.04mg/kg,,不合格,国内监督抽查(山东省食药监局),2016-12-14,
食安通,小麦、小麦粉,小麦粉,,聊城五健面业有限公司,,2016-06-23,,,过氧化苯甲酰（不得检出）,,7.6mg/kg,,不合格,国内监督抽查(山东省食药监局),2016-12-14,
食安通,小麦、小麦粉,小麦粉,,聊城冠县富生金面粉加工厂,,2016-06-26,,,过氧化苯甲酰（不得检出）,,7.4mg/kg,,不合格,国内监督抽查(山东省食药监局),2016-12-14,
食安通,小麦、小麦粉,小麦淀粉,,鄄城县明珠淀粉厂,,2016-05-26,,,霉菌（≤100CFU/g）,,730CFU/g,,不合格,国内监督抽查(山东省食药监局),2017-01-24,
食安通,黄豆,黄豆酱油,,兰西县鑫晟源调味品有限公司,,2016-04-26,,,氨基酸态氮（≥0.4g/100mL）,,0.05g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-10-12,
食安通,黄豆,黄豆脆锅巴（麻辣味）,,廊坊市澳华食品有限公司,,2016-07-09,,,菌落总数（n=5，c=2，m=10000，M=100000）,,190000，180000，210000，210000，220000cfu/g,,不合格,国内监督抽查(河北省食药监局),2016-09-27,
食安通,黄豆,姜黄豆腐,,宣威市兴翔食品有限公司,,2016-06-15,,,大肠菌群（n=5;c=2;m=100;M=1000(CFU/g)）,,n1:34000；n2:44000；n3:47000；n4:61000；n5:64000（CFU/g）,,不合格,国内监督抽查(云南省食药监局),2016-11-24,
食安通,黄豆,黄豆酱油,,河南顿顿美调味食品有限公司,,2015-08-02,,,氨基酸态氮（以氮计）（≥0.40g/100mL）,,0.040g/100mL,,不合格,国内监督抽查(山东省食药监局),2016-11-16,
食安通,黄豆,黄豆酱油,,同江市生源酱菜厂,,2016-05-02,,,氨基酸态氮（≥0.4g/100mL）,,0.09g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-11-14,
食安通,黄豆,黄豆酱油（酿造酱油）,,塔城市孟裕酱园厂,,2016-06-02,,,氨基酸态氮（≥0.40g/100ml）,,0.005g/100ml,,不合格,国内监督抽查(新疆食药监局),2016-11-11,
食安通,黄豆,黄豆酱油,,北京石桥酱品厂,,2016-03-07,,,氨基酸态氮（以氮计）（≥0.40g/100mL）,,0.080g/100mL,,不合格,国内监督抽查(北京市食药监局),2016-11-01,
食安通,黄豆,黄豆酱汁,,凌源市鸿凌调味品厂,,2016-07-08,,,苯甲酸（≤1.0g/kg）,,1.87g/kg,,不合格,国内监督抽查(辽宁省食药监局),2016-10-31,
食安通,黄豆,京咕黄豆酱油,,开原新佳郁调味品厂,,2016-06-12,,,菌落总数（≤30000CFU/ml）,,58000CFU/ml,,不合格,国内监督抽查(辽宁省食药监局),2016-10-31,
食安通,黄豆,黄豆酱油,,贵州泰鑫源食品有限公司,,2016-04-22,,,氨基酸态氮（≥0.40g/103mL）,,0.022g/100mL,,不合格,国内监督抽查(贵州省食药监局),2016-12-20,
食安通,黄豆,李铁拐黄豆酱油,,黔西南州振兴调味品有限公司,,2016-10-02,,,氨基酸态氮（≥0.40g/102mL）,,0.0085g/100mL,,不合格,国内监督抽查(贵州省食药监局),2016-12-20,
食安通,黄豆,尚锦宴黄豆酱油,,筠连县大众酿造厂,,2016-10-02,,,氨基酸态氮（≥0.40g/101mL）,,0.020g/100mL,,不合格,国内监督抽查(贵州省食药监局),2016-12-20,
食安通,黄豆,黄豆酱油,,贵州兴河食品有限公司,,2016-09-05,,,氨基酸态氮（0.4）,,0.021,,不合格,国内监督抽查(贵州省食药监局),2016-12-14,
食安通,黄豆,黄豆酱油,,贵州兴河食品有限公司,,2016-08-03,,,氨基酸态氮（0.40）,,0.022,,不合格,国内监督抽查(贵州省食药监局),2016-12-14,
食安通,黄豆,黄豆酱汁,,淄博齐奥食品有限公司,,2016-04-18,,,乙酰磺胺酸钾（安赛蜜）（≤0.5g/kg）,,0.95g/kg,,不合格,国内监督抽查(山东省食药监局),2016-12-14,
食安通,黄豆,同乡居黄豆酱油,,通辽市同乡居副食品有限公司,,2016-05-15,,,氨基酸态氮(以氮计)（≥0.40g/100mL）,,0.11g/100mL,,不合格,国内监督抽查(内蒙古食药监局),2016-12-09,
食安通,黄豆,黄豆幼芽,,儋州那大钟瑞丽豆芽加工点,,2016-03-25,,,6-苄基腺嘌呤（6-BA）（不得检出）,,0.06mg/kg,,不合格,国内监督抽查(海南省食药监局),2016-12-08,
食安通,黄豆,黄豆芽,,儋州光村李开明豆芽加工厂,,2016-03-25,,,6-苄基腺嘌呤（6-BA）（不得检出）,,0.07mg/kg,,不合格,国内监督抽查(海南省食药监局),2016-12-08,
食安通,黄豆,黄豆芽,,儋州那大李英群豆芽加工厂,,2016-03-24,,,6-苄基腺嘌呤（6-BA）（不得检出）,,0.2mg/kg,,不合格,国内监督抽查(海南省食药监局),2016-12-08,
食安通,黄豆,黄豆酱油,,宁夏华兴盛醋业有限公司,,2016-06-06,,,氨基酸态氮（≥0.40g/100mL）,,0.07g/100ml,,不合格,国内监督抽查(宁夏食药监局),2016-12-07,
食安通,黄豆,黄豆酱油,,哈尔滨百花食品酿造有限公司（原哈尔滨食品酿造一厂）,,2015-09-27,,,氨基酸态氮（≥0.4g/100mL）,,0.12g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-12-05,
食安通,黄豆,华东黄豆酱油,,黑龙江省齐齐哈尔市华东调味品厂,,2016-07-21,,,氨基酸态氮（≤0.4g/100mL）,,0g/100mL,,不合格,国内监督抽查(黑龙江省食药监局),2016-12-05,
食安通,黄豆,黄豆酱汁（酿造酱油）,,淄博钰晨食品有限公司,,2016-11-20,,,氨基酸态氮(以氮计)（≥0.40g/100mL）,,0.15g/100mL,,不合格,国内监督抽查(山东省食药监局),2017-01-24,
食安通,黄豆,黄豆酱油(酿造酱油),,和硕县鸿沣酱油醋酿造厂,,2016—05—03,,,氨基酸态氮（≥0.40g/100ml）,,0.02g/100ml,,不合格,国内监督抽查(新疆食药监局),2017-01-24,
食安通,黄豆,黄豆酱油,,黔西南州振兴调味品有限公司,,2016-10-15,,,氨基酸态氮（≥0.40g/100mL）,,0.011g/100mL,,不合格,国内监督抽查(贵州省食药监局),2017-01-19,
食安通,黄豆,黄豆酱油,,贵阳酱香园食品有限公司,,2016-08-07,,,氨基酸态氮（≥0.40g/100mL）,,0.011g/100mL,,不合格,国内监督抽查(贵州省食药监局),2017-01-19,
食安通,黄豆,黄豆酥,,公安县安安食品厂,,2016-11-19,,,铝的残留量（≤100mg/kg）,,187mg/kg,,不合格,国内监督抽查(湖北省食药监局),2017-01-19,
食安通,黄豆,小黄豆,,南宁福山海商贸有限公司,,2015-12-21,,,镉（≤0.2mg/kg）,,0.26mg/kg,,不合格,国内监督抽查(广西食药监局),2017-01-04,
食安通,黄豆,北京黄豆原汁油,,被抽检单位：北京苏月云商店,,2016-09-08,,,乙酰磺胺酸钾（≤0.5g/kg）,,0.69g/kg,,不合格,国内监督抽查(北京市食药监局),2016-12-30,
食安通,黄豆,黄豆酱油（配制酱油）,,宁夏华兴盛醋业有限公司,,2016-08-24,,,氨基酸态氮（≥0.4g/100mL）,,0.06g/100mL,,不合格,国内监督抽查(宁夏食药监局),2016-12-29,
食安通,白砂糖,优质白砂糖,,福州榕福糖酒副食品批发公司,,2015-06-10,,,色值（≤150IU）,,182IU,,不合格,国内监督抽查(福建省食药监局),2016-02-26,
